"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",11063,9407,1656,0.0086179913303332,NA,NA,NA,NA,NA,11063,203,9229,16,1536,0.011213198324633,0.00259520699429977,10984
"48","112",68431,58001,10430,4.62351931876468e-06,NA,NA,NA,NA,NA,68431,297,57710,55,10449,-0.000116028817647621,0.000120652336966386,68511
"86","121",1999,1737,262,0.130296158595807,NA,NA,NA,NA,NA,1999,676,1113,53,178,0.148427499461597,0.0181313408657902,2020
"115","122",18507,15743,2764,0.0294381174901155,NA,NA,NA,NA,NA,18507,2984,12700,422,2379,0.0395971089495945,0.010158991459479,18485
