"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",11068,9472,1596,0.0106743844408318,NA,NA,NA,NA,NA,11068,190,9177,18,1594,0.00911772255749224,0.00155666188333957,10979
"45","1121",67406,57132,10274,0.000441113108745869,NA,NA,NA,NA,NA,67406,256,57040,47,10313,-6.86538455318131e-05,0.000509766954277682,67656
"74","1122",909,785,124,-0.0309739058968564,NA,NA,NA,NA,NA,909,35,760,8,168,-0.00142938822184106,0.0295445176750153,971
"84","121",18643,15847,2796,0.0310379935890891,NA,NA,NA,NA,NA,18643,2932,12717,413,2360,0.0384240444974392,0.00738605090835009,18422
"165","122",1974,1720,254,0.164278520417506,NA,NA,NA,NA,NA,1974,644,1093,60,175,0.115435024926812,0.048843495490694,1972
