"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"4","1111",7204,6111,1093,0.00150988356155257,NA,NA,NA,NA,NA,7204,30,6318,0,1068,0.00472589792060491,0.00321601435905234,7416
"17","1112",3708,3193,515,0.0290009395552772,NA,NA,NA,NA,NA,3708,169,3018,20,512,0.0154339409867625,0.0135669985685147,3719
"44","112",68485,57976,10509,-0.000750153728286647,NA,NA,NA,NA,NA,68485,310,57722,49,10376,0.000641640533726865,0.00139179426201351,68457
"81","12",20603,17545,3058,0.0397426145717795,NA,NA,NA,NA,NA,20603,3553,13855,451,2549,0.0537682291666667,0.0140256145948872,20408
