"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",10984,9432,1552,0.011213198324633,NA,NA,NA,NA,NA,10984,189,9218,19,1637,0.0086179913303332,0.00259520699429977,11063
"43","1121",67560,57209,10351,0.000293001831927221,NA,NA,NA,NA,NA,67560,266,56953,47,10236,7.81548783658987e-05,0.000214846953561322,67502
"72","1122",951,798,153,-0.0262420757776795,NA,NA,NA,NA,NA,951,29,753,6,141,-0.00373192755363014,0.0225101482240493,929
"82","121",7028,6085,943,0.0952518710282312,NA,NA,NA,NA,NA,7028,1820,4328,217,755,0.0727802008616004,0.0224716701666308,7120
"139","122",13477,11388,2089,0.0261417080420077,NA,NA,NA,NA,NA,13477,1748,9584,278,1776,0.0189077745901259,0.00723393345188184,13386
