"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",10934,9339,1595,0.0104360283719367,NA,NA,NA,NA,NA,10934,195,9305,18,1595,0.0093669853493001,0.00106904302263665,11113
"43","1121",67471,57057,10414,0.000542081041004555,NA,NA,NA,NA,NA,67471,265,57106,49,10171,-0.000175462138644339,0.000717543179648894,67591
"70","1122",944,782,162,-0.0284803132202962,NA,NA,NA,NA,NA,944,29,769,5,133,0.000108968072354797,0.028589281292651,936
"81","1211",14320,12215,2105,0.0407891858361133,NA,NA,NA,NA,NA,14320,2954,9128,429,1650,0.0381467380308632,0.00264244780525008,14161
"143","12121",530,430,100,-0.0537209302325581,NA,NA,NA,NA,NA,530,20,432,2,80,0.0198575437081804,0.0735784739407386,534
"150","12122",3766,3166,600,0.00659928405980206,NA,NA,NA,NA,NA,3766,46,3105,6,597,0.0046482913897665,0.00195099267003557,3754
"159","122",2035,1773,262,0.131661091090703,NA,NA,NA,NA,NA,2035,646,1038,53,174,0.15013027509496,0.0184691840042563,1911
