"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",10966,9361,1605,0.00982980690416692,NA,NA,NA,NA,NA,10966,195,9283,17,1586,0.00996884534260448,0.000139038438437556,11081
"44","112",68544,58142,10402,4.74079495260899e-05,NA,NA,NA,NA,NA,68544,293,57573,55,10477,-0.000158757633128827,0.000206165582654917,68398
"84","121",18516,15713,2803,0.0427185245036735,NA,NA,NA,NA,NA,18516,2965,12818,446,2320,0.026616682905067,0.0161018415986065,18549
"161","122",1974,1710,264,0.159223817118554,NA,NA,NA,NA,NA,1974,664,1083,59,166,0.117857915156141,0.0413659019624133,1972
