"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",11042,9439,1603,0.0097478526628976,NA,NA,NA,NA,NA,11042,194,9206,17,1588,0.0100463975608139,0.000298544897916347,11005
"44","112",68338,58012,10326,-0.000157530839525625,NA,NA,NA,NA,NA,68338,309,57687,56,10552,4.89189611766012e-05,0.000206449800702226,68604
"82","121",7122,6160,962,0.0995045495045495,NA,NA,NA,NA,NA,7122,1777,4296,214,739,0.0680525795891159,0.0314519699154336,7026
"139","122",13498,11459,2039,0.0177279159025754,NA,NA,NA,NA,NA,13498,1840,9421,286,1818,0.0274642318469849,0.00973631594440952,13365
