"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",10964,9361,1603,0.00961928890541004,NA,NA,NA,NA,NA,10964,191,9287,16,1589,0.010183083435061,0.000563794529650925,11083
"49","1121",67475,57118,10357,-0.000302195276515237,NA,NA,NA,NA,NA,67475,273,57037,42,10235,0.000676770810272431,0.000978966086787668,67587
"78","1122",929,778,151,-0.0236129317829721,NA,NA,NA,NA,NA,929,27,775,6,143,-0.0066026209643676,0.0170103108186045,951
"88","121",18646,15852,2794,0.0257746990730831,NA,NA,NA,NA,NA,18646,2990,12654,409,2366,0.0437402014645686,0.0179655023914855,18419
"171","122",1986,1737,249,0.160822911681267,NA,NA,NA,NA,NA,1986,629,1091,59,181,0.119864341085271,0.0409585705959961,1960
