"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",11075,9501,1574,0.0111933646521793,NA,NA,NA,NA,NA,11075,177,9161,17,1617,0.0085508915414648,0.00264247311071453,10972
"46","112",68317,57998,10319,0.000226097266501008,NA,NA,NA,NA,NA,68317,281,57729,55,10560,-0.000337354735158223,0.000563452001659231,68625
"86","121",18686,15869,2817,0.0303389664933471,NA,NA,NA,NA,NA,18686,2952,12675,412,2340,0.0391945179854188,0.00885555149207171,18379
"165","122",1922,1680,242,0.1418093270366,NA,NA,NA,NA,NA,1922,672,1105,59,188,0.139299050622097,0.00251027641450322,2024
