"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",9603,4805,4798,0.0681180026884251,NA,NA,NA,NA,NA,9603,789,3974,437,4284,0.0730867655575841,0.00496876286915905,9484
"446","121",9554,4767,4787,0.069437719605345,NA,NA,NA,NA,NA,9554,805,3986,481,4370,0.068868563724991,0.000569155880354069,9642
"793","122",2148,1055,1093,0.150370084510218,NA,NA,NA,NA,NA,2148,344,782,197,859,0.11895318639324,0.0314168981169783,2182
