"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",9559,4818,4741,0.0636351115644253,NA,NA,NA,NA,NA,9559,822,3928,456,4322,0.077615210063669,0.0139800984992437,9528
"373","121111",3958,1969,1989,0.0769445255150152,NA,NA,NA,NA,NA,3958,373,1596,223,1760,0.0769803871249962,3.58616099810222e-05,3952
"521","1211121",311,139,172,0.0619039651999331,NA,NA,NA,NA,NA,311,34,114,23,141,0.0894858272907053,0.0275818620907723,312
"555","12111221",18,13,5,-0.8,NA,NA,NA,NA,NA,18,6,7,1,5,0.294871794871795,1.09487179487179,19
"556","12111222",22,10,12,0,NA,NA,NA,NA,NA,22,3,9,1,7,0.125,0.125,20
"557","12112",609,300,309,0.134757281553398,NA,NA,NA,NA,NA,609,69,222,55,214,0.0326524355191047,0.102104846034293,560
"586","1212",4653,2327,2326,0.0601328159727983,NA,NA,NA,NA,NA,4653,311,2056,168,2227,0.0612438072911017,0.00111099131830336,4762
"765","122",2175,1119,1056,0.138163640425705,NA,NA,NA,NA,NA,2175,330,732,197,896,0.130496585875189,0.00766705455051542,2155
