"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"1","1",21306,10667,10639,0.0776267422017157,NA,"recency_5.1",NA,NA,NA,21306,1940,8700,1139,9528,0.0755529138774564,0.00207382832425936,21307
