"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",5698,2845,2853,0.0709587601494927,NA,NA,NA,NA,NA,5698,491,2333,329,2627,0.0625678027500604,0.00839095739943232,5780
"333","1121",5735,2853,2882,0.0778193960701727,NA,NA,NA,NA,NA,5735,498,2382,286,2568,0.0727064354122868,0.00511296065788584,5734
"602","1122",2164,1102,1062,0.164720197141988,NA,NA,NA,NA,NA,2164,327,752,216,871,0.104346335877798,0.0603738612641905,2166
"779","12",7711,3891,3820,0.0639165290824173,NA,NA,NA,NA,NA,7711,591,3242,307,3485,0.0732274050247627,0.00931087594234541,7625
