"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",7979,3940,4039,0.0629069616920306,NA,NA,NA,NA,NA,7979,676,3344,367,3613,0.0759481487037176,0.013041187011687,8000
"294","11211",7275,3573,3702,0.0768844852511248,NA,NA,NA,NA,NA,7275,599,3156,322,3253,0.0694507090778729,0.00743377617325199,7330
"502","112121",521,271,250,0.0263616236162361,NA,NA,NA,NA,NA,521,44,203,23,244,0.0919953297244841,0.0656337061082479,514
"551","11212211",13,8,5,-1,NA,NA,NA,NA,NA,13,1,3,1,4,0.05,1.05,9
"552","11212212",15,7,8,0.142857142857143,NA,NA,NA,NA,NA,15,1,7,0,7,0.125,0.0178571428571428,15
"553","1121222",61,30,31,0.0376344086021505,NA,NA,NA,NA,NA,61,13,24,4,30,0.233704292527822,0.196069883925671,71
"558","1122",1339,642,697,0.13255518756397,NA,NA,NA,NA,NA,1339,206,469,125,537,0.116363432919324,0.016191754644646,1337
"685","12",4103,2065,2038,0.107444748328965,NA,NA,NA,NA,NA,4103,401,1624,275,1731,0.0609359575594205,0.0465087907695447,4031
