"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",9605,4754,4851,0.0131716484862708,NA,NA,NA,NA,NA,9605,533,4335,481,4306,0.00901008260011237,0.0041615658861584,9655
"375","12",11742,5855,5887,0.0835760074050467,NA,NA,NA,NA,NA,11742,1071,4839,686,5095,0.062553683210447,0.0210223241945997,11691
