"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",9639,4843,4796,0.0116161223898296,NA,NA,NA,NA,NA,9639,522,4257,478,4364,0.0105083345584889,0.0011077878313407,9621
"403","12",11707,5867,5840,0.0707305897158708,NA,NA,NA,NA,NA,11707,1099,4799,646,5182,0.0754901502155262,0.00475956049965547,11726
