"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",9655,4868,4787,0.00901008260011237,NA,NA,NA,NA,NA,9655,534,4220,481,4370,0.0131716484862708,0.0041615658861584,9605
"459","12",11691,5910,5781,0.062553683210447,NA,NA,NA,NA,NA,11691,1100,4755,614,5273,0.0835760074050467,0.0210223241945997,11742
