"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",9560,4896,4664,0.0790052298792587,NA,NA,NA,NA,NA,9560,804,3947,486,4369,0.0691245444343551,0.00988068544490366,9606
"427","1211",8153,4005,4148,0.0110888390476225,NA,NA,NA,NA,NA,8153,460,3714,399,3652,0.0117118384110024,0.000622999363379922,8225
"694","1212",1842,913,929,0.0708130496346871,NA,NA,NA,NA,NA,1842,231,672,135,758,0.104638141618271,0.0338250919835842,1796
"847","122",1791,889,902,-0.0220395122450049,NA,NA,NA,NA,NA,1791,156,700,135,729,0.0259929906542056,0.0480325028992105,1720
