,age.30,age.60,workclass.Private,workclass.Self.emp,workclass.gov,education.num.9,Prof,white,Male,hours.50,hours.30,US,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,0.0,,0.0,0.0,1.0,,,1.0,1.0,,,,0.643322,393,222,264,528,0.6390243902439025,0.3333333333333333,0.30569105691056914,0.3376309430894308,1407
1,,,,,0.0,,,,,,,1.0,0.500599,2044,2114,2357,12367,0.49158249158249157,0.16007878293941863,0.33150370864307294,0.16909529135692708,18882
2,0.0,,0.0,0.0,1.0,,,0.0,1.0,,,,0.527778,52,41,47,110,0.5591397849462365,0.29936305732484075,0.25977672762139575,0.2680012723786042,250
3,0.0,,,,0.0,,,0.0,1.0,,,0.0,0.559006,80,79,46,173,0.5031446540880503,0.2100456621004566,0.2930989919875937,0.2659070080124063,378
4,,,,,0.0,,,,0.0,,,0.0,0.2,38,109,28,552,0.2585034013605442,0.04827586206896552,0.21022753929157872,0.010227539291578713,727
5,0.0,,,,0.0,,,1.0,1.0,,,0.0,0.61658,102,81,89,439,0.5573770491803278,0.16856060606060605,0.38881644311972174,0.22776355688027827,711
6,1.0,0.0,,,0.0,,,,1.0,,,0.0,0.14,12,62,15,375,0.16216216216216217,0.038461538461538464,0.12370062370062371,0.016299376299376306,464
7,0.0,,0.0,0.0,1.0,,,,0.0,,,,0.3525,126,262,68,517,0.3247422680412371,0.11623931623931624,0.20850295180192088,0.1439970481980791,973
8,1.0,0.0,0.0,0.0,1.0,,,,,,,,0.1,18,179,29,403,0.09137055837563451,0.06712962962962964,0.024240928746004878,0.07575907125399513,629
