,age.30,age.60,workclass.Private,workclass.Self.emp,workclass.gov,education.num.9,Prof,white,Male,hours.50,hours.30,US,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,,,,,0.0,,,,,,,1.0,0.504228,2047,2147,2384,12293,0.4880782069623271,0.16243101451250255,0.32564719244982454,0.17858080755017547,18871
1,,,,,0.0,,,0.0,,,0.0,0.0,0.422925,98,133,47,403,0.42424242424242425,0.10444444444444445,0.3197979797979798,0.10312702020202019,681
2,0.0,,0.0,0.0,1.0,,,0.0,1.0,,,,0.557895,56,50,44,114,0.5283018867924528,0.27848101265822783,0.249820874134225,0.30807412586577504,264
3,1.0,0.0,0.0,0.0,1.0,,,,1.0,,,,0.12037,13,87,29,206,0.13,0.12340425531914893,0.006595744680851071,0.11377425531914893,335
4,,,,,0.0,,,1.0,1.0,,0.0,0.0,0.570093,107,96,105,678,0.5270935960591133,0.13409961685823754,0.39299397920087575,0.1770990207991242,986
5,,,,,0.0,,,1.0,0.0,,0.0,0.0,0.287671,13,47,14,288,0.21666666666666667,0.046357615894039736,0.17030905077262692,0.11736194922737309,362
6,0.0,,0.0,0.0,1.0,,,1.0,1.0,,,,0.651274,379,222,264,550,0.6306156405990017,0.32432432432432434,0.3062913162746773,0.3449826837253227,1415
7,,,0.0,0.0,1.0,,,,0.0,,,,0.271047,150,370,70,693,0.28846153846153844,0.09174311926605505,0.19671841919548338,0.0743285808045166,1283
8,,,,,0.0,,,,,0.0,1.0,0.0,0.145455,5,38,7,174,0.11627906976744186,0.03867403314917127,0.07760503661827059,0.06784996338172941,224
