,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,,1.0,1.0,,,,,,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.284553,25,89,31,164,0.21929824561403508,0.15897435897435896,0.06032388663967611,0.2242291133603239,309
1,0.0,1.0,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,,,0.0,,,0.0,1.0,0.0,0.150685,176,997,231,2118,0.15004262574595056,0.0983397190293742,0.05170290671657636,0.09898209328342365,3522
2,1.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.213542,34,159,81,307,0.17616580310880828,0.20876288659793815,-0.032597083489129874,0.24613908348912988,581
3,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,0.194175,13,86,29,159,0.13131313131313133,0.15425531914893617,-0.022942187835804845,0.21711718783580483,287
4,1.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.155126,169,1121,393,2182,0.1310077519379845,0.15262135922330097,-0.021613607285316472,0.17673960728531646,3865
5,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.218487,31,102,39,208,0.23308270676691728,0.15789473684210525,0.07518796992481203,0.14329903007518796,380
6,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,,,0.0,0.178344,37,123,49,230,0.23125,0.17562724014336917,0.05562275985663084,0.12272124014336916,439
7,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.148148,14,79,18,154,0.15053763440860216,0.10465116279069768,0.045886471617904476,0.10226152838209553,265
8,1.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.227642,8,55,30,121,0.12698412698412698,0.1986754966887417,-0.07169136970461473,0.29933336970461477,214
9,,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,0.0,0.166667,33,158,58,337,0.17277486910994763,0.1468354430379747,0.025939426071972943,0.14072757392802707,586
10,0.0,1.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.311475,21,45,24,113,0.3181818181818182,0.17518248175182483,0.14299933642999335,0.16847566357000665,203
11,1.0,0.0,1.0,,0.0,,,0.0,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,,,0.086327,73,903,162,1776,0.07479508196721311,0.08359133126934984,-0.008796249302136724,0.09512324930213673,2914
12,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.117438,9,114,42,243,0.07317073170731707,0.14736842105263157,-0.0741976893453145,0.1916356893453145,408
13,1.0,0.0,1.0,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,1.0,0.0,0.102564,11,59,15,128,0.15714285714285714,0.1048951048951049,0.052247752247752244,0.05031624775224776,213
14,1.0,0.0,1.0,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,0.105556,8,86,22,139,0.0851063829787234,0.13664596273291926,-0.05153957975419586,0.15709557975419586,255
15,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.107527,4,83,21,155,0.04597701149425287,0.11931818181818182,-0.07334117032392895,0.18086817032392893,263
16,1.0,1.0,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,,0.229358,32,73,38,152,0.3047619047619048,0.2,0.10476190476190478,0.12459609523809523,295
17,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.133333,9,62,16,122,0.1267605633802817,0.11594202898550725,0.01081853439477444,0.12251446560522557,209
18,1.0,1.0,0.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.246914,23,55,54,115,0.2948717948717949,0.31952662721893493,-0.024654832347140054,0.27156883234714,247
19,1.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.316327,22,76,67,119,0.22448979591836735,0.3602150537634409,-0.13572525784507353,0.4520522578450735,284
20,1.0,1.0,0.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.236842,26,68,43,128,0.2765957446808511,0.25146198830409355,0.02513375637675752,0.21170824362324248,265
21,,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,16,51,38,121,0.23880597014925373,0.2389937106918239,-0.00018774054257017503,0.2001877405425702,226
22,0.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1375,9,56,17,128,0.13846153846153847,0.11724137931034483,0.021220159151193643,0.11627984084880637,210
23,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.190265,14,78,37,192,0.15217391304347827,0.1615720524017467,-0.009398139358268442,0.19966313935826843,321
24,0.0,1.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.160839,18,54,29,133,0.25,0.17901234567901234,0.07098765432098766,0.08985134567901235,234
25,,1.0,0.0,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.294118,33,106,79,191,0.23741007194244604,0.29259259259259257,-0.05518252065014653,0.3493005206501465,409
26,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.210191,8,68,24,116,0.10526315789473684,0.17142857142857143,-0.0661654135338346,0.27635641353383456,216
27,,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.237179,20,62,43,118,0.24390243902439024,0.2670807453416149,-0.023178306317224673,0.26035730631722465,243
28,0.0,1.0,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,0.1882,232,1084,384,2380,0.1762917933130699,0.1389290882778582,0.03736270503521172,0.1508372949647883,4080
29,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.238866,18,100,52,211,0.15254237288135594,0.19771863117870722,-0.04517625829735128,0.2840422582973513,381
30,1.0,0.0,1.0,,0.0,,,0.0,,,,,,,,,,0.0,,,0.0,,,1.0,0.0,0.0,,,0.0,0.138614,13,82,17,175,0.1368421052631579,0.08854166666666667,0.04830043859649123,0.09031356140350875,287
31,1.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.184615,29,165,75,317,0.14948453608247422,0.1913265306122449,-0.041841994529770665,0.22645699452977067,586
32,1.0,0.0,1.0,,0.0,,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.095745,17,159,24,353,0.09659090909090909,0.0636604774535809,0.032930431637328186,0.06281456836267181,553
33,0.0,1.0,,,,0.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.162413,66,386,110,737,0.14601769911504425,0.12987012987012986,0.016147569244914395,0.1462654307550856,1299
34,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.171233,9,52,28,133,0.14754098360655737,0.17391304347826086,-0.02637205987170349,0.1976050598717035,222
35,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.203883,25,100,26,202,0.2,0.11403508771929824,0.08596491228070177,0.11791808771929824,353
36,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,,,,0.0,,0.183333,20,89,30,227,0.1834862385321101,0.11673151750972763,0.06675472102238247,0.11657827897761752,366
37,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.173184,21,87,26,149,0.19444444444444445,0.14857142857142858,0.04587301587301587,0.12731098412698413,283
38,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.171569,18,96,30,166,0.15789473684210525,0.15306122448979592,0.004833512352309333,0.16673548764769067,310
39,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,1.0,0.0,0.0,,,0.193955,21,156,61,290,0.11864406779661017,0.1737891737891738,-0.05514510599256363,0.2491001059925636,528
40,,1.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.2375,33,90,56,169,0.2682926829268293,0.24888888888888888,0.019403794037940403,0.21809620596205959,348
41,1.0,1.0,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,0.0,1.0,0.0,0.229437,29,87,58,194,0.25,0.23015873015873015,0.019841269841269854,0.20959573015873015,368
42,1.0,1.0,1.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,0.320225,34,130,72,271,0.2073170731707317,0.2099125364431487,-0.002595463272416998,0.322820463272417,507
43,1.0,0.0,1.0,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.192982,6,51,22,110,0.10526315789473684,0.16666666666666666,-0.06140350877192982,0.2543855087719298,189
44,1.0,0.0,1.0,,0.0,,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.151724,8,60,20,116,0.11764705882352941,0.14705882352941177,-0.02941176470588236,0.18113576470588236,204
