,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,0.0,1.0,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.221678,272,1204,415,2372,0.1842818428184282,0.14890563329745246,0.03537620952097573,0.18630179047902426,4263
1,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,1.0,0.0,0.2,19,104,35,232,0.15447154471544716,0.13108614232209737,0.023385402393349797,0.17661459760665021,390
2,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.254438,15,66,35,134,0.18518518518518517,0.20710059171597633,-0.02191540653079116,0.27635340653079116,250
3,,1.0,1.0,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.247191,9,60,19,143,0.13043478260869565,0.11728395061728394,0.013150831991411704,0.2340401680085883,231
4,1.0,1.0,1.0,,,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,1.0,0.0,0.229885,23,94,52,223,0.19658119658119658,0.1890909090909091,0.007490287490287489,0.22239471250971252,392
5,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,0.171429,30,119,54,280,0.20134228187919462,0.16167664670658682,0.039665635172607794,0.1317633648273922,483
6,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.270386,23,92,45,239,0.2,0.15845070422535212,0.04154929577464789,0.22883670422535213,399
7,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,,,,0.0,1.0,0.0,0.150376,11,136,34,255,0.07482993197278912,0.11764705882352941,-0.042817126850740295,0.1931931268507403,436
8,1.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.168831,15,97,45,195,0.13392857142857142,0.1875,-0.053571428571428575,0.22240242857142858,352
9,,1.0,1.0,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.276042,27,77,44,157,0.25961538461538464,0.21890547263681592,0.040709911978568714,0.2353320880214313,305
10,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.25,12,50,34,126,0.1935483870967742,0.2125,-0.018951612903225806,0.2689516129032258,222
11,,1.0,,,,,,,,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.234375,24,70,42,151,0.2553191489361702,0.21761658031088082,0.03770256862528937,0.19667243137471063,287
