,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,0.0,0.15519,134,840,184,1727,0.1375770020533881,0.09628466771323914,0.041292334340148965,0.11389766565985103,2885
1,0.0,1.0,1.0,,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.094891,18,114,24,224,0.13636363636363635,0.0967741935483871,0.03958944281524926,0.055301557184750744,380
2,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.147887,21,116,39,251,0.15328467153284672,0.13448275862068965,0.018801912912157076,0.12908508708784291,427
3,1.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.147059,73,491,165,934,0.12943262411347517,0.15013648771610555,-0.02070386360263038,0.16776286360263037,1663
4,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,1.0,0.175182,24,113,37,223,0.17518248175182483,0.1423076923076923,0.032874789444132524,0.14230721055586748,397
5,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.367647,21,60,36,115,0.25925925925925924,0.23841059602649006,0.020848663232769182,0.3467983367672308,232
6,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,0.193548,9,89,19,181,0.09183673469387756,0.095,-0.0031632653061224453,0.19671126530612243,298
7,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.146789,14,80,33,172,0.14893617021276595,0.16097560975609757,-0.012039439543331615,0.15882843954333162,299
8,0.0,1.0,0.0,,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.184211,28,114,50,241,0.19718309859154928,0.1718213058419244,0.025361792749624884,0.15884920725037513,433
9,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.132867,6,66,33,149,0.08333333333333333,0.1813186813186813,-0.09798534798534798,0.23085234798534798,254
10,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,0.336449,26,73,55,131,0.26262626262626265,0.2956989247311828,-0.03307266210492016,0.36952166210492016,285
11,1.0,0.0,1.0,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.125,11,122,30,202,0.08270676691729323,0.12931034482758622,-0.04660357791029299,0.171603577910293,365
