,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,0.0,1.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0,,,0.09369,93,1165,222,2311,0.0739268680445151,0.08764311093564943,-0.013716242891134323,0.10740624289113432,3791
1,0.0,1.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,0.178506,399,1751,552,3718,0.18558139534883722,0.12927400468384076,0.05630739066499646,0.12219860933500354,6420
2,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.246324,35,101,81,208,0.25735294117647056,0.28027681660899656,-0.022923875432525997,0.269247875432526,425
3,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,0.142322,15,128,39,251,0.1048951048951049,0.13448275862068965,-0.02958765372558475,0.17190965372558475,433
4,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.208955,14,94,32,173,0.12962962962962962,0.15609756097560976,-0.026467931345980134,0.23542293134598014,313
5,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,0.303371,27,55,34,119,0.32926829268292684,0.2222222222222222,0.10704607046070463,0.19632492953929537,235
6,1.0,1.0,1.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.263158,37,117,68,237,0.24025974025974026,0.22295081967213115,0.017308920587609106,0.2458490794123909,459
7,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,0.0,,0.0,,0.285714,13,69,14,138,0.15853658536585366,0.09210526315789473,0.06643132220795893,0.21928267779204108,234
8,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.187234,18,79,46,203,0.18556701030927836,0.18473895582329317,0.0008280544859851913,0.18640594551401482,346
9,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.137615,6,101,21,171,0.056074766355140186,0.109375,-0.053300233644859814,0.1909152336448598,299
