,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,1.0,,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,0.187156,55,231,90,452,0.19230769230769232,0.16605166051660517,0.026256031791087153,0.16089996820891284,828
1,1.0,,1.0,,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.156379,23,89,45,212,0.20535714285714285,0.17509727626459143,0.03025986659255142,0.12611913340744857,369
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.147059,7,50,21,108,0.12280701754385964,0.16279069767441862,-0.039983680130558974,0.18704268013055897,186
3,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.178771,13,66,34,123,0.16455696202531644,0.21656050955414013,-0.05200354752882369,0.2307745475288237,236
4,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.213333,9,64,36,112,0.1232876712328767,0.24324324324324326,-0.11995557201036655,0.33328857201036655,221
5,0.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.173653,23,180,45,342,0.11330049261083744,0.11627906976744186,-0.00297857715660442,0.17663157715660444,590
6,0.0,1.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,16,75,27,99,0.17582417582417584,0.21428571428571427,-0.038461538461538436,0.23846153846153845,217
7,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,1.0,0.0,,0.0,,0.148515,24,87,29,200,0.21621621621621623,0.12663755458515283,0.0895786616310634,0.05893633836893661,340
8,1.0,,1.0,,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.252336,27,86,51,150,0.23893805309734514,0.2537313432835821,-0.014793290186236957,0.267129290186237,314
9,1.0,,1.0,,,,,,0.0,,,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,0.11118,164,1447,353,2827,0.10180012414649287,0.1110062893081761,-0.009206165161683239,0.12038616516168324,4791
10,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.177778,21,72,34,167,0.22580645161290322,0.1691542288557214,0.05665222275718182,0.12112577724281817,294
11,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,0.123894,15,109,24,222,0.12096774193548387,0.0975609756097561,0.023406766325727774,0.10048723367427223,370
12,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,,,0.0,,0.142308,24,109,34,236,0.18045112781954886,0.1259259259259259,0.05452520189362295,0.08778279810637704,403
