,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,,0.0,,0.0,0.0,1.0,0.15625,18,98,37,230,0.15517241379310345,0.13857677902621723,0.01659563476688622,0.13965436523311378,383
1,0.0,1.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,1.0,0.0,0.16534,172,897,241,1851,0.16089803554724041,0.11520076481835564,0.04569727072888477,0.11964272927111522,3161
2,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.149254,10,69,20,128,0.12658227848101267,0.13513513513513514,-0.008552856654122476,0.15780685665412247,227
3,1.0,0.0,,,0.0,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0,0.10274,98,1064,259,2090,0.08433734939759036,0.11025968497232864,-0.02592233557473829,0.12866233557473827,3511
4,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.15942,24,109,36,266,0.18045112781954886,0.11920529801324503,0.06124582980630383,0.09817417019369618,435
5,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.194656,21,89,44,213,0.19090909090909092,0.17120622568093385,0.019702865228157063,0.17495313477184293,367
6,0.0,1.0,,,,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.210843,23,152,44,262,0.13142857142857142,0.1437908496732026,-0.01236227824463118,0.22320527824463118,481
7,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.254545,15,70,35,162,0.17647058823529413,0.17766497461928935,-0.0011943863839952162,0.25573938638399524,282
8,1.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.272727,27,51,44,93,0.34615384615384615,0.32116788321167883,0.024985962942167317,0.24774103705783268,215
9,1.0,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.136727,66,456,123,795,0.12643678160919541,0.13398692810457516,-0.007550146495379745,0.14427714649537973,1440
10,1.0,1.0,,,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.242718,23,67,51,142,0.25555555555555554,0.26424870466321243,-0.008693149107656895,0.2514111491076569,283
11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.125,8,65,23,104,0.1095890410958904,0.18110236220472442,-0.07151332110883402,0.19651332110883402,200
12,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.25,8,42,23,105,0.16,0.1796875,-0.019687499999999997,0.26968749999999997,178
13,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.117647,11,73,25,159,0.13095238095238096,0.1358695652173913,-0.004917184265010338,0.12256418426501034,268
14,1.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.342466,18,47,39,108,0.27692307692307694,0.2653061224489796,0.01161695447409733,0.33084904552590266,212
15,1.0,1.0,,,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.255319,12,69,30,131,0.14814814814814814,0.18633540372670807,-0.038187255578559925,0.2935062555785599,242
16,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,,,,0.253333,12,52,16,104,0.1875,0.13333333333333333,0.05416666666666667,0.1991663333333333,184
17,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.174757,12,98,24,150,0.10909090909090909,0.13793103448275862,-0.028840125391849533,0.20359712539184954,284
18,1.0,0.0,,,0.0,,,,0.0,,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.116162,9,171,31,357,0.05,0.07989690721649484,-0.029896907216494836,0.14605890721649484,568
19,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,0.0,,,,,0.0,1.0,0.0,0.11399,14,80,16,177,0.14893617021276595,0.08290155440414508,0.06603461580862087,0.047955384191379125,287
20,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.276316,17,60,41,123,0.22077922077922077,0.25,-0.02922077922077923,0.30553677922077926,241
21,0.0,1.0,,,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.170588,26,97,32,182,0.21138211382113822,0.14953271028037382,0.0618494035407644,0.10873859645923559,337
22,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.165854,8,81,17,174,0.0898876404494382,0.08900523560209424,0.0008824048473439622,0.16497159515265603,280
23,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.215054,9,123,23,217,0.06818181818181818,0.09583333333333334,-0.027651515151515163,0.24270551515151517,372
24,1.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.236264,12,66,33,153,0.15384615384615385,0.1774193548387097,-0.02357320099255583,0.2598372009925558,264
