,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.277778,12,64,30,140,0.15789473684210525,0.17647058823529413,-0.018575851393188875,0.2963538513931889,246
1,0.0,1.0,,,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,0.192405,358,1707,531,3464,0.17336561743341405,0.13291614518147685,0.04044947225193721,0.15195552774806279,6060
2,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,1.0,,0.0,,0.153439,19,78,22,176,0.1958762886597938,0.1111111111111111,0.08476517754868271,0.06867382245131728,295
3,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.287736,26,75,45,139,0.25742574257425743,0.24456521739130435,0.012860525182953081,0.2748754748170469,285
4,1.0,1.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.28972,46,115,82,250,0.2857142857142857,0.2469879518072289,0.03872633390705679,0.25099366609294316,493
5,0.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.123894,15,122,33,213,0.10948905109489052,0.13414634146341464,-0.024657290368524126,0.14855129036852413,383
6,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,,0.0,0.251656,27,122,50,222,0.18120805369127516,0.18382352941176472,-0.002615475720489563,0.2542714757204896,421
7,0.0,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.176166,29,144,60,317,0.1676300578034682,0.15915119363395225,0.00847886416951596,0.16768713583048403,550
8,0.0,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.208092,19,73,25,126,0.20652173913043478,0.16556291390728478,0.04095882522315,0.16713317477685,243
9,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.2,23,117,27,238,0.16428571428571428,0.1018867924528302,0.06239892183288409,0.13760107816711592,405
