,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,0.0,1.0,,,,0.0,,,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,0.0,0.149215,184,983,263,2009,0.15766923736075408,0.11575704225352113,0.04191219510723296,0.10730280489276703,3439
1,1.0,1.0,1.0,,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,0.228261,18,65,46,136,0.21686746987951808,0.25274725274725274,-0.03587978286773466,0.2641407828677347,265
2,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.0,0.0,0.176471,17,90,24,144,0.1588785046728972,0.14285714285714285,0.016021361815754337,0.16044963818424565,275
3,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,0.2657,17,101,28,191,0.1440677966101695,0.1278538812785388,0.01621391533163069,0.2494860846683693,337
4,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,,0.1875,33,122,45,244,0.2129032258064516,0.15570934256055363,0.05719388324589797,0.13030611675410203,444
5,0.0,1.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.166667,43,155,58,328,0.21717171717171718,0.15025906735751296,0.06691264981420422,0.09975435018579579,584
6,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,1.0,,,,0.142857,17,85,30,196,0.16666666666666666,0.13274336283185842,0.03392330383480824,0.10893369616519177,328
7,,1.0,,,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26,25,141,55,264,0.15060240963855423,0.1724137931034483,-0.021811383464894057,0.2818113834648941,485
8,1.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.270115,15,57,35,129,0.20833333333333334,0.21341463414634146,-0.005081300813008116,0.2751963008130081,236
9,1.0,0.0,1.0,,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.071768,52,968,137,1911,0.050980392156862744,0.06689453125,-0.015914139093137256,0.08768213909313725,3068
10,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.201117,17,72,32,132,0.19101123595505617,0.1951219512195122,-0.004110715264456027,0.20522771526445602,253
11,0.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.241758,18,61,30,133,0.22784810126582278,0.18404907975460122,0.04379902151122156,0.19795897848877844,242
12,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.125,12,74,25,145,0.13953488372093023,0.14705882352941177,-0.007523939808481539,0.13252393980848154,256
13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.057971,3,58,12,131,0.04918032786885246,0.08391608391608392,-0.03473575604723146,0.09270675604723147,204
14,,1.0,,,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.254795,43,173,72,290,0.19907407407407407,0.19889502762430938,0.00017904644976468598,0.2546159535502353,578
15,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,,0.206897,29,129,54,245,0.18354430379746836,0.1806020066889632,0.0029422971085051597,0.20395470289149484,457
16,,1.0,0.0,,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.248447,63,272,117,494,0.1880597014925373,0.19148936170212766,-0.003429660209590346,0.2518766602095903,946
17,1.0,0.0,0.0,,,,,,,,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.228571,21,93,41,179,0.18421052631578946,0.18636363636363637,-0.0021531100478469067,0.2307241100478469,334
18,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,0.192593,25,99,57,209,0.20161290322580644,0.21428571428571427,-0.012672811059907835,0.20526581105990782,390
19,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,1.0,0.0,0.129032,12,79,10,168,0.13186813186813187,0.056179775280898875,0.075688356587233,0.05334364341276701,269
20,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,,,,0.126582,11,87,27,153,0.11224489795918367,0.15,-0.03775510204081632,0.1643371020408163,278
21,0.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.226027,14,51,17,116,0.2153846153846154,0.12781954887218044,0.08756506651243495,0.13846193348756505,198
22,1.0,0.0,0.0,,,,,,,,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.152318,8,65,28,118,0.1095890410958904,0.1917808219178082,-0.0821917808219178,0.2345097808219178,219
23,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,,,0.205674,10,76,26,128,0.11627906976744186,0.16883116883116883,-0.05255209906372697,0.25822609906372695,240
24,0.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.155844,14,62,22,123,0.18421052631578946,0.15172413793103448,0.03248638838475498,0.12335761161524503,221
25,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.150538,14,89,20,197,0.13592233009708737,0.09216589861751152,0.04375643147957585,0.10678156852042416,320
26,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.277228,29,59,48,150,0.32954545454545453,0.24242424242424243,0.0871212121212121,0.19010678787878788,286
27,1.0,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,0.148282,112,777,290,1440,0.12598425196850394,0.1676300578034682,-0.04164580583496427,0.18992780583496427,2619
28,1.0,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.173594,66,504,138,1029,0.11578947368421053,0.11825192802056556,-0.00246245433635503,0.17605645433635503,1737
29,1.0,0.0,1.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,1.0,0.0,0.0,,0.0,,0.164021,11,105,33,193,0.09482758620689655,0.14601769911504425,-0.051190112908147706,0.2152111129081477,342
30,,1.0,,,,0.0,,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,,0.220836,257,1048,402,2326,0.19693486590038314,0.14736070381231672,0.04957416208806642,0.17126183791193358,4033
31,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,0.188742,16,140,34,257,0.10256410256410256,0.11683848797250859,-0.014274385408406032,0.20301638540840602,447
32,0.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.219512,29,109,37,228,0.21014492753623187,0.13962264150943396,0.07052228602679791,0.1489897139732021,403
33,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,0.161654,9,105,29,225,0.07894736842105263,0.1141732283464567,-0.03522585992540407,0.19687985992540408,368
34,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.244186,15,51,31,128,0.22727272727272727,0.1949685534591195,0.032304173813607756,0.21188182618639223,225
35,,1.0,1.0,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.122449,26,173,44,331,0.1306532663316583,0.11733333333333333,0.013319932998324971,0.10912906700167503,574
36,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.195652,10,93,19,181,0.0970873786407767,0.095,0.0020873786407766964,0.1935646213592233,303
