,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,,1.0,0.0,1.0,0.337638,319,770,55,132,0.29292929292929293,0.29411764705882354,-0.001188354129530611,0.3388263541295306,1276
1,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.03125,64,2480,11,438,0.025157232704402517,0.024498886414253896,0.000658346290148621,0.03059165370985138,2993
2,,0.0,,1.0,1.0,1.0,,0.0,,1.0,,0.0,0.46988,192,294,28,40,0.3950617283950617,0.4117647058823529,-0.016702977487291215,0.48658297748729123,554
3,,,0.0,,,0.0,,,,1.0,,,0.482854,504,613,46,117,0.4512085944494181,0.2822085889570552,0.16900000549236288,0.3138539945076371,1280
4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.079984,186,2212,36,416,0.07756463719766472,0.07964601769911504,-0.0020813805014503195,0.08206538050145032,2850
5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.359343,515,956,55,145,0.35010197144799454,0.275,0.07510197144799452,0.2842410285520055,1671
6,,0.0,,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.45657,188,240,31,42,0.4392523364485981,0.4246575342465753,0.014594802202022805,0.44197519779797717,501
7,,,1.0,,,0.0,,,,1.0,,,0.215071,158,535,16,83,0.227994227994228,0.16161616161616163,0.06637806637806637,0.14869293362193364,792
8,,0.0,,1.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.385246,245,454,35,78,0.35050071530758226,0.30973451327433627,0.04076620203324599,0.344479797966754,812
9,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.228916,112,323,16,70,0.2574712643678161,0.18604651162790697,0.07142475273990911,0.1574912472600909,521
10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.015567,24,1291,7,212,0.018250950570342206,0.0319634703196347,-0.013712519749292496,0.029279519749292493,1534
11,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.001712,4,2313,0,390,0.0017263703064307294,0.0,0.0017263703064307294,1.437030643072941e-05,2707
12,0.0,,,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.004569,42,7364,7,1381,0.005671077504725898,0.005043227665706052,0.0006278498390198464,0.003941150160980154,8794
13,,,1.0,1.0,,0.0,,1.0,,0.0,,1.0,0.03207,15,623,2,117,0.023510971786833857,0.01680672268907563,0.0067042490977582275,0.025365750902241774,757
14,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.005453,22,2896,1,495,0.0075394105551747775,0.0020161290322580645,0.005523281522916713,7.02815229167127e-05,3414
15,,,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.004032,3,1456,2,252,0.00205620287868403,0.007874015748031496,-0.005817812869347466,0.009849812869347465,1713
16,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.027397,5,381,0,72,0.012953367875647668,0.0,0.012953367875647668,0.014443632124352334,458
17,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.035865,10,421,6,91,0.02320185614849188,0.061855670103092786,-0.03865381395460091,0.07451881395460092,528
