,age.30,age.60,wkcls.private,wkcls.self_emp,wkcls.gov,occ.prof,sex.male,hours.full,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,,,0.0,0.0,1.0,,1.0,,0.40947,1090,1640,713,3606,0.3992673992673993,0.16508451030331095,0.23418288896408834,0.17528711103591166,7049
1,,,,,0.0,,1.0,,0.419078,5116,7003,5313,63506,0.4221470418351349,0.07720251674682864,0.34494452508830625,0.07413347491169375,80938
2,,,,,,,0.0,,0.135619,1652,10119,1231,73075,0.14034491547022343,0.016566629881839958,0.12377828558838347,0.01184071441161652,86077
