,age.30,age.60,wkcls.private,wkcls.self_emp,wkcls.gov,occ.prof,sex.male,hours.full,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,,,0.0,0.0,1.0,,1.0,,0.40693,1067,1590,712,3543,0.4015807301467821,0.1673325499412456,0.23424818020553648,0.17268181979446354,6912
1,,,,,,,0.0,,0.138377,1628,10208,1262,72966,0.137546468401487,0.017001670528641485,0.1205447978728455,0.0178322021271545,86064
2,,,,,0.0,,1.0,,0.417758,5195,7074,5337,63482,0.42342489200423833,0.07755125764687078,0.34587363435736757,0.07188436564263245,81088
