"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,0,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,4,2,24,7,26,0.0769230769230769,0.212121212121212,-0.135198135198135,-0.236714975845411,0.101516840647275,59
"2",1,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,7,8,45,2,55,0.150943396226415,0.0350877192982456,0.115855676928169,-0.141176470588235,0.257032147516405,110
"3",1,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,8,8,52,13,63,0.133333333333333,0.171052631578947,-0.037719298245614,-0.00489895897121861,0.0328203392743954,136
"4",1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9,71,413,62,385,0.146694214876033,0.138702460850112,0.0079917540259212,0.00495794599380259,0.00303380803211861,931
"5",1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,NA,13,4,42,9,45,0.0869565217391304,0.166666666666667,-0.0797101449275362,-0.172429078014184,0.0927189330866482,100
"6",1,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,15,13,73,8,54,0.151162790697674,0.129032258064516,0.0221305326331583,-0.0630434782608696,0.0851740108940278,148
"7",1,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,16,2,53,7,50,0.0363636363636364,0.12280701754386,-0.0864433811802233,0.0514459665144597,0.137889347694683,112
"8",1,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,18,7,59,4,70,0.106060606060606,0.0540540540540541,0.052006552006552,-0.0714285714285715,0.123435123435123,140
"9",1,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,20,14,51,7,38,0.215384615384615,0.155555555555556,0.0598290598290598,0.0189473684210526,0.0408816914080072,110
"10",1,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,21,2,48,0,49,0.04,0,0.04,0.13953488372093,0.0995348837209302,99
"11",1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,23,247,1991,215,2061,0.110366398570152,0.0944639718804921,0.0159024266896598,0.00796582775340568,0.00793659893625415,4514
"12",1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,24,148,1425,140,1429,0.0940877304513668,0.0892288081580625,0.00485892229330435,0.0356357475645913,0.0307768252712869,3142
"13",0,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,31,61,223,36,274,0.214788732394366,0.116129032258065,0.0986597001363017,0.022230751675346,0.0764289484609557,594
"14",0,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,32,213,1441,96,1579,0.128778718258767,0.0573134328358209,0.0714652854229457,0.0708338208338208,0.0006314645891249,3329
"15",0,1,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,33,25,73,10,74,0.255102040816327,0.119047619047619,0.136054421768707,0.137702590796167,0.00164816902745954,182
"16",0,1,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,34,12,77,2,88,0.134831460674157,0.0222222222222222,0.112609238451935,0.16304347826087,0.0504342398089345,179
"17",0,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,1,0,0,37,31,125,21,131,0.198717948717949,0.138157894736842,0.0605600539811066,-0.00139734054541357,0.0619573945265202,308
"18",0,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,40,25,88,21,83,0.221238938053097,0.201923076923077,0.0193158611300204,-0.026940401940402,0.0462562630704224,217
"19",0,1,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,41,155,668,118,745,0.188335358444714,0.136732329084589,0.0516030293601258,0.0689138908575478,0.017310861497422,1686
"20",0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,44,2,27,3,21,0.0689655172413793,0.125,-0.0560344827586207,-0.107638888888889,0.0516044061302682,53
"21",0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,45,6,36,5,44,0.142857142857143,0.102040816326531,0.0408163265306122,0.118563685636856,0.0777473591062441,91
"22",0,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,46,134,592,98,624,0.184573002754821,0.135734072022161,0.0488389307326603,0.113243509694381,0.0644045789617203,1448
"23",0,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,1,0,48,27,111,13,127,0.195652173913043,0.0928571428571429,0.102795031055901,0.0918743228602383,0.0109207081956623,278
"24",0,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,49,52,117,33,111,0.307692307692308,0.229166666666667,0.0785256410256411,0.192090395480226,0.113564754454585,313
"25",0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,51,8,66,11,75,0.108108108108108,0.127906976744186,-0.0197988686360779,0.0384146341463415,0.0582135027824194,160
"26",0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,62,345,18,376,0.152334152334152,0.0456852791878173,0.106648873146335,0.128156565656566,0.0215076925102305,801
"27",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,55,14,39,18,37,0.264150943396226,0.327272727272727,-0.0631217838765009,-0.16043956043956,0.0973177765630596,108
"28",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,56,27,55,29,70,0.329268292682927,0.292929292929293,0.0363389997536339,0.0466524216524217,0.0103134218987878,181
"29",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,59,22,97,21,88,0.184873949579832,0.192660550458716,-0.00778660087888366,0.00653153153153152,0.0143181324104152,228
"30",1,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,62,7,31,4,35,0.184210526315789,0.102564102564103,0.0816464237516869,-0.015820698747528,0.0974671224992149,77
"31",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,63,116,366,67,342,0.240663900414938,0.163814180929095,0.0768497194858424,0.108075832213763,0.0312261127279208,891
