"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,4,6,43,6,39,0.122448979591837,0.133333333333333,-0.0108843537414966,-0.21025641025641,0.199372056514914,94
"2",1,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,5,2,34,5,34,0.0555555555555556,0.128205128205128,-0.0726495726495726,0.0190274841437632,0.0916770567933358,75
"3",1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,8,47,280,25,286,0.143730886850153,0.0803858520900322,0.0633450347601207,-0.0226127819548872,0.085957816715008,638
"4",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,9,492,3817,456,3873,0.114179624042701,0.105336105336105,0.00884351870659598,0.0134077704670939,0.00456425176049792,8638
"5",1,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,10,12,61,5,44,0.164383561643836,0.102040816326531,0.062342745317305,0.131466828971394,0.0691240836540888,122
"6",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,13,12,47,7,59,0.203389830508475,0.106060606060606,0.0973292244478685,-0.152307692307692,0.249636916755561,125
"7",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,15,6,25,6,39,0.193548387096774,0.133333333333333,0.0602150537634409,-0.107023411371237,0.167238465134678,76
"8",1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,18,8,25,9,28,0.242424242424242,0.243243243243243,-0.000819000819000826,-0.178018575851393,0.177199575032392,70
"9",0,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,19,17,59,8,60,0.223684210526316,0.117647058823529,0.106037151702786,0.0334084084084084,0.072628743294378,144
"10",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,21,8,36,5,38,0.181818181818182,0.116279069767442,0.06553911205074,-0.0472412549585287,0.112780367009269,87
"11",NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,0,1,0,24,7,35,5,29,0.166666666666667,0.147058823529412,0.0196078431372549,-0.147783251231527,0.167391094368782,76
"12",NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,25,15,44,4,63,0.254237288135593,0.0597014925373134,0.19453579559828,0.134391534391534,0.0601442612067454,126
"13",NA,1,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,27,15,24,8,34,0.384615384615385,0.19047619047619,0.194139194139194,-0.0872162485065711,0.281355442645765,81
"14",NA,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,29,10,38,13,47,0.208333333333333,0.216666666666667,-0.00833333333333333,0.0400782013685239,0.0484115347018573,108
"15",NA,1,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,NA,32,4,23,4,19,0.148148148148148,0.173913043478261,-0.0257648953301127,-0.169565217391304,0.143800322061192,50
"16",NA,1,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,33,2,16,0,19,0.111111111111111,0,0.111111111111111,0.208333333333333,0.0972222222222222,37
"17",NA,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,34,55,123,25,122,0.308988764044944,0.170068027210884,0.138920736834059,0.225580079230334,0.0866593423962745,325
"18",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,NA,NA,40,10,63,3,54,0.136986301369863,0.0526315789473684,0.0843547224224946,-0.098343685300207,0.182698407722702,130
"19",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0,41,2,15,1,14,0.117647058823529,0.0666666666666667,0.0509803921568627,0.15,0.0990196078431373,32
"20",NA,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,NA,0,NA,45,15,56,18,30,0.211267605633803,0.375,-0.163732394366197,-0.18716577540107,0.0234333810348723,119
"21",NA,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,1,0,46,6,27,8,27,0.181818181818182,0.228571428571429,-0.0467532467532467,0.0218487394957983,0.068601986249045,68
"22",NA,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,47,97,404,56,416,0.193612774451098,0.11864406779661,0.0749687066544876,0.0332854209445585,0.0416832857099291,973
"23",NA,1,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,49,1,23,4,26,0.0416666666666667,0.133333333333333,-0.0916666666666667,-0.105820105820106,0.0141534391534391,54
"24",NA,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,51,42,234,16,233,0.152173913043478,0.0642570281124498,0.0879168849310285,0.0662666855094621,0.0216501994215664,525
"25",NA,1,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,53,4,21,0,26,0.16,0,0.16,0.067741935483871,0.092258064516129,51
"26",NA,1,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,1,0,54,0,19,2,23,0,0.08,-0.08,0.333333333333333,0.413333333333333,44
"27",NA,1,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,55,7,35,3,29,0.166666666666667,0.09375,0.0729166666666667,0.183574879227053,0.110658212560386,74
"28",NA,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,57,17,58,9,70,0.226666666666667,0.113924050632911,0.112742616033755,0.0444444444444444,0.0682981715893108,154
"29",NA,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,58,27,92,20,102,0.226890756302521,0.163934426229508,0.0629563300730128,0.157946026986507,0.0949896969134939,241
"30",0,1,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,1,0,63,6,48,4,49,0.111111111111111,0.0754716981132075,0.0356394129979036,-0.0604006163328197,0.0960400293307233,107
"31",NA,1,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,0,64,3,43,0,52,0.0652173913043478,0,0.0652173913043478,0.0492063492063492,0.0160110420979986,98
"32",1,1,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,66,26,82,20,105,0.240740740740741,0.16,0.0807407407407407,-0.00645161290322582,0.0871923536439665,233
"33",0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,1,0,68,222,1241,104,1306,0.151742993848257,0.0737588652482269,0.0779841286000301,0.07689859896883,0.00108552963120011,2873
"34",0,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,1,0,NA,NA,NA,0,1,0,69,10,24,3,18,0.294117647058824,0.142857142857143,0.151260504201681,0.224867724867725,0.0736072206660442,55
"35",NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,71,371,1510,226,1724,0.197235513024987,0.115897435897436,0.0813380771275508,0.0840353614144566,0.00269728428690577,3831
"36",0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,73,18,61,5,51,0.227848101265823,0.0892857142857143,0.138562386980108,0.0779054916985951,0.0606568952815133,135
"37",NA,1,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,74,7,39,9,34,0.152173913043478,0.209302325581395,-0.0571284125379171,0.269281045751634,0.326409458289551,89
"38",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,76,47,233,25,210,0.167857142857143,0.106382978723404,0.0614741641337386,0.121794871794872,0.0603207076611332,515
"39",NA,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,77,5,22,2,29,0.185185185185185,0.0645161290322581,0.120669056152927,0.307017543859649,0.186348487706722,58
