"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"11",1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,24,332,3091,292,3017,0.0969909436167105,0.0882441825324872,0.00874676108422333,0.0176527806356273,0.00890601955140398,6732
"12",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,25,10,49,4,33,0.169491525423729,0.108108108108108,0.0613834173156207,0.125428082191781,0.0640446648761601,96
"13",1,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,28,4,30,2,28,0.117647058823529,0.0666666666666667,0.0509803921568627,-0.0606060606060606,0.111586452762923,64
"14",1,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,NA,0,NA,NA,NA,0,0,0,0,1,NA,NA,0,30,2,47,3,55,0.0408163265306122,0.0517241379310345,-0.0109078114004222,-0.037037037037037,0.0261292256366148,107
"15",1,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,NA,0,NA,NA,NA,0,0,0,0,1,0,0,1,31,5,35,8,39,0.125,0.170212765957447,-0.0452127659574468,0.166666666666667,0.211879432624113,87
"16",1,0,1,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,34,2,45,7,45,0.0425531914893617,0.134615384615385,-0.0920621931260229,-0.063625450180072,0.0284367429459509,99
"17",1,0,1,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,1,0,35,3,39,2,46,0.0714285714285714,0.0416666666666667,0.0297619047619048,0.14954954954955,0.119787644787645,90
"18",1,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,NA,NA,0,0,NA,NA,37,7,38,5,43,0.155555555555556,0.104166666666667,0.0513888888888889,0.128205128205128,0.0768162393162393,93
"19",1,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,38,4,53,13,58,0.0701754385964912,0.183098591549296,-0.112923152952805,0.207259953161592,0.320183106114397,128
"20",0,1,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,42,7,67,4,79,0.0945945945945946,0.0481927710843374,0.0464018235102572,-0.0291415446454206,0.0755433681556779,157
"21",0,1,NA,NA,NA,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,45,6,44,2,52,0.12,0.037037037037037,0.082962962962963,-0.106520657043305,0.189483620006268,104
"22",0,1,NA,NA,NA,0,0,1,NA,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,46,4,43,4,39,0.0851063829787234,0.0930232558139535,-0.00791687283523008,0.05,0.0579168728352301,90
"23",0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,47,115,557,81,562,0.171130952380952,0.12597200622084,0.0451589461601126,0.0583992582405141,0.0132403120804015,1315
"24",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,50,51,233,25,236,0.179577464788732,0.0957854406130268,0.0837920241757056,0.048560255954497,0.0352317682212086,545
"25",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,52,217,1327,110,1449,0.140544041450777,0.0705580500320718,0.0699859914187054,0.0883463777400217,0.0183603863213164,3103
"26",0,1,1,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,54,5,51,0,74,0.0892857142857143,0,0.0892857142857143,0.0806159420289855,0.00866977225672877,130
"27",0,1,1,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,55,8,123,7,124,0.0610687022900763,0.0534351145038168,0.00763358778625954,0.16030534351145,0.152671755725191,262
"28",0,1,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,1,0,60,5,21,3,37,0.192307692307692,0.075,0.117307692307692,-0.115207373271889,0.232515065579582,66
"29",0,1,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,61,2,17,6,9,0.105263157894737,0.4,-0.294736842105263,0.10351966873706,0.398256510842323,34
"30",0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,0,1,0,62,161,692,96,696,0.188745603751465,0.121212121212121,0.0675334825393442,0.089795008912656,0.0222615263733118,1645
"31",0,1,0,NA,NA,0,0,0,NA,1,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,1,0,63,3,39,5,43,0.0714285714285714,0.104166666666667,-0.0327380952380952,0.24390243902439,0.276640534262485,90
"32",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0,NA,66,200,674,127,689,0.22883295194508,0.155637254901961,0.0731956970431193,0.0854002372810385,0.0122045402379191,1690
"33",0,1,0,NA,NA,NA,0,0,NA,0,0,0,NA,1,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,0,NA,67,14,57,10,67,0.197183098591549,0.12987012987013,0.0673129687214194,0.2204833141542,0.153170345432781,148
"34",0,1,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,NA,NA,0,NA,0,0,0,0,0,1,NA,0,NA,69,11,32,1,33,0.255813953488372,0.0294117647058824,0.22640218878249,0.119532428355958,0.106869760426532,77
"35",0,1,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,1,NA,NA,0,NA,0,0,0,NA,NA,0,NA,0,NA,70,14,44,7,66,0.241379310344828,0.0958904109589041,0.145488899385923,0.258476786645801,0.112987887259877,131
"36",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,0,NA,NA,73,25,108,30,113,0.18796992481203,0.20979020979021,-0.0218202849781797,-0.0257419064748201,0.00392162149664041,276
"37",1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,0,NA,1,0,0,75,6,25,7,33,0.193548387096774,0.175,0.0185483870967742,0.00988142292490118,0.00866696417187302,71
"38",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,0,0,76,9,24,4,25,0.272727272727273,0.137931034482759,0.134796238244514,0.228070175438596,0.0932739371940824,62
"39",1,1,NA,NA,NA,NA,0,0,NA,0,0,0,NA,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,79,4,21,5,34,0.16,0.128205128205128,0.0317948717948718,-0.0699614890885751,0.101756360883447,64
"40",1,1,NA,NA,NA,NA,0,0,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,81,7,36,5,26,0.162790697674419,0.161290322580645,0.00150037509377346,-0.0833333333333333,0.0848337084271068,74
"41",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,82,102,327,78,322,0.237762237762238,0.195,0.0427622377622378,0.106741440933032,0.0639792031707946,829
"42",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,1,0,NA,NA,NA,83,94,277,68,287,0.253369272237197,0.191549295774648,0.0618199764625489,0.164997069323813,0.103177092861264,726
