"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,1,0,0,0,1,0,6,8,13,3,14,0.380952380952381,0.176470588235294,0.204481792717087,-0.326086956521739,0.530568749238826,38
"2",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,7,31,143,27,142,0.17816091954023,0.159763313609467,0.0183976059307624,-0.0858420268256334,0.104239632756396,343
"3",1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,1,0,0,NA,0,NA,9,12,26,11,18,0.315789473684211,0.379310344827586,-0.0635208711433757,-0.142191142191142,0.0786702710477665,67
"4",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,0,NA,10,37,143,26,179,0.205555555555556,0.126829268292683,0.0787262872628726,0.036391303226472,0.0423349840364006,385
"5",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,13,44,201,43,187,0.179591836734694,0.18695652173913,-0.00736468500443657,-0.0378101677616891,0.0304454827572525,475
"6",1,NA,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,15,4,25,0,23,0.137931034482759,0,0.137931034482759,-0.110944527736132,0.248875562218891,52
"7",1,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,16,18,119,22,135,0.131386861313869,0.140127388535032,-0.00874052722116322,0.0740506329113924,0.0827911601325556,294
"8",1,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,17,2,29,0,29,0.0645161290322581,0,0.0645161290322581,0.128205128205128,0.0636889991728701,60
"9",1,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,20,39,460,27,439,0.0781563126252505,0.0579399141630901,0.0202163984621604,-0.0217994750022629,0.0420158734644233,965
"10",1,0,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,23,8,53,12,40,0.131147540983607,0.230769230769231,-0.0996216897856242,-0.126050420168067,0.026428730382443,113
"11",1,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,25,219,1430,220,1385,0.13280776228017,0.137071651090343,-0.00426388881017287,0.00277281374301032,0.00703670255318319,3254
"12",1,0,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,28,8,135,12,149,0.0559440559440559,0.0745341614906832,-0.0185901055466273,-0.0241139934234563,0.00552388787682905,304
"13",1,0,1,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,NA,NA,0,NA,NA,31,13,79,6,82,0.141304347826087,0.0681818181818182,0.0731225296442688,-0.045578231292517,0.118700760936786,180
