"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,1,0,0,4,52,401,49,403,0.114790286975717,0.108407079646018,0.00638320732969974,-0.0277409001712015,0.0341241075009012,905
"2",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,0,NA,NA,6,4,49,9,44,0.0754716981132075,0.169811320754717,-0.0943396226415094,-0.146186440677966,0.0518468180364567,106
"3",1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,0,0,1,0,0,0,NA,NA,11,24,119,20,137,0.167832167832168,0.127388535031847,0.0404436328003207,-0.100678142931664,0.141121775731985,300
"4",1,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,12,3,20,5,18,0.130434782608696,0.217391304347826,-0.0869565217391304,-0.0384615384615385,0.048494983277592,46
"5",1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,1,0,0,0,NA,NA,15,11,38,8,41,0.224489795918367,0.163265306122449,0.0612244897959184,-0.125,0.186224489795918,98
"6",1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,NA,NA,16,53,294,43,287,0.152737752161383,0.13030303030303,0.022434721858353,0.00937764111416806,0.0130570807441849,677
"7",1,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,1,0,0,0,NA,NA,17,8,26,4,24,0.235294117647059,0.142857142857143,0.092436974789916,0.254385964912281,0.161948990122365,62
"8",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,18,324,2982,299,3094,0.0980036297640653,0.0881226053639847,0.00988102440008067,0.0187694730557435,0.0088884486556628,6699
"9",1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,19,30,267,34,271,0.101010101010101,0.111475409836066,-0.0104653088259646,0.0551351351351351,0.0656004439610997,602
"10",1,0,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,20,11,60,4,44,0.154929577464789,0.0833333333333333,0.0715962441314554,0.121167452830189,0.0495712086987333,119
