"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,0,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,4,7,56,19,64,0.111111111111111,0.228915662650602,-0.117804551539491,-0.126060606060606,0.00825605452111478,146
"2",1,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,8,20,128,15,137,0.135135135135135,0.0986842105263158,0.0364509246088194,-0.101351351351351,0.137802275960171,300
"3",1,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,9,2,22,7,28,0.0833333333333333,0.2,-0.116666666666667,0.103846153846154,0.220512820512821,59
"4",1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,14,5,15,2,17,0.25,0.105263157894737,0.144736842105263,-0.2,0.344736842105263,39
"5",1,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,15,24,183,31,183,0.115942028985507,0.144859813084112,-0.0289177840986049,-0.0544194655110148,0.0255016814124099,421
"6",1,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,18,22,145,22,128,0.131736526946108,0.146666666666667,-0.0149301397205589,-0.0312655086848635,0.0163353689643047,317
"7",1,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,19,4,45,2,32,0.0816326530612245,0.0588235294117647,0.0228091236494598,0.0682110682110682,0.0454019445616084,83
"8",1,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,20,4,30,5,21,0.117647058823529,0.192307692307692,-0.0746606334841629,0.0869565217391304,0.161617155223293,60
"9",1,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,22,129,568,91,637,0.185078909612626,0.125,0.0600789096126255,-0.0176611796982167,0.0777400893108423,1425
"10",1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,NA,0,0,0,0,1,0,NA,NA,NA,24,3,60,6,47,0.0476190476190476,0.113207547169811,-0.0655884995507637,-0.0764006791171477,0.010812179566384,116
