"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,0,1,NA,NA,NA,1,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,4,4,23,7,27,0.148148148148148,0.205882352941176,-0.0577342047930283,-0.325174825174825,0.267440620381797,61
"2",1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,5,6,46,9,58,0.115384615384615,0.134328358208955,-0.0189437428243398,-0.0618686868686869,0.042924944044347,119
"3",1,0,NA,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,8,5,40,3,27,0.111111111111111,0.1,0.0111111111111111,-0.192396313364055,0.203507424475166,75
"4",1,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,1,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,9,45,278,29,226,0.139318885448916,0.113725490196078,0.025593395252838,-0.0238919912348908,0.0494853864877288,578
"5",1,0,0,NA,NA,NA,0,0,0,NA,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,13,15,88,12,95,0.145631067961165,0.11214953271028,0.0334815352508847,-0.118169126445951,0.151650661696836,210
"6",1,0,1,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,14,5,85,5,105,0.0555555555555556,0.0454545454545455,0.0101010101010101,-0.0204758636467628,0.0305768737477728,200
"7",1,0,NA,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,NA,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,16,3,55,4,35,0.0517241379310345,0.102564102564103,-0.0508399646330681,-0.0952380952380952,0.0443981306050272,97
"8",1,0,0,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,1,0,0,0,1,19,3,26,3,22,0.103448275862069,0.12,-0.016551724137931,-0.103448275862069,0.0868965517241379,54
"9",1,0,1,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,0,1,0,0,0,1,20,0,22,4,22,0,0.153846153846154,-0.153846153846154,0.0158730158730159,0.16971916971917,48
"10",1,0,NA,NA,NA,NA,0,0,0,NA,0,0,1,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,1,21,15,50,7,66,0.230769230769231,0.0958904109589041,0.134878819810327,0.133484162895928,0.00139465691439905,138
