"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,5,35,293,27,299,0.106707317073171,0.0828220858895705,0.0238852311836002,-0.0518991522624683,0.0757843834460685,654
"2",1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,0,NA,7,48,213,37,218,0.183908045977011,0.145098039215686,0.0388100067613252,-0.0480476969838672,0.0868577037451924,516
"3",1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,8,234,1768,218,1859,0.116883116883117,0.104959075589793,0.0119240412933239,0.0123788721895748,0.000454830896250882,4079
"4",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,1,0,11,166,1732,157,1771,0.0874604847207587,0.0814315352697095,0.00602894945104915,0.0116460259317402,0.00561707648069107,3826
"5",1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,14,1,29,3,33,0.0333333333333333,0.0833333333333333,-0.05,-0.121428571428571,0.0714285714285715,66
"6",1,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,0,0,0,1,0,1,0,15,1,20,1,21,0.0476190476190476,0.0454545454545455,0.00216450216450216,0.0769230769230769,0.0747585747585748,43
"7",1,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,1,0,17,9,37,3,38,0.195652173913043,0.0731707317073171,0.122481442205726,-0.00153846153846154,0.124019903744188,87
"8",1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,1,0,18,5,43,9,48,0.104166666666667,0.157894736842105,-0.0537280701754386,0.183006535947712,0.236734606123151,105
"9",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,0,1,0,19,8,88,7,82,0.0833333333333333,0.0786516853932584,0.0046816479400749,0.131862745098039,0.127181097157964,185
"10",1,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,20,9,52,6,45,0.147540983606557,0.117647058823529,0.029893924783028,0.146666666666667,0.116772741883639,112
"11",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,84,387,50,428,0.178343949044586,0.104602510460251,0.0737414385843349,0.0360458839406208,0.0376955546437141,949
"12",NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,26,11,48,5,39,0.186440677966102,0.113636363636364,0.0728043143297381,-0.0651515151515152,0.137955829481253,103
"13",NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,NA,NA,30,9,36,4,37,0.2,0.0975609756097561,0.102439024390244,-0.210884353741497,0.31332337813174,86
"14",NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,31,5,18,4,26,0.217391304347826,0.133333333333333,0.0840579710144927,0.0307807807807808,0.053277190233712,53
"15",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,32,61,232,22,215,0.208191126279863,0.0928270042194093,0.115364122060454,0.0712530712530713,0.0441110508073829,530
"16",NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,1,0,0,33,10,31,4,28,0.24390243902439,0.125,0.11890243902439,0.205314009661836,0.0864115706374455,73
"17",NA,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,38,27,112,19,94,0.194244604316547,0.168141592920354,0.0261030113961928,-0.034610705596107,0.0607137169922998,252
"18",NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,0,1,0,41,6,22,3,32,0.214285714285714,0.0857142857142857,0.128571428571429,-0.19047619047619,0.319047619047619,63
"19",NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,0,NA,42,8,56,7,54,0.125,0.114754098360656,0.0102459016393443,0.0541069100391134,0.0438610083997692,125
"20",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,43,199,710,118,745,0.218921892189219,0.136732329084589,0.0821895631046303,0.0645493978827312,0.0176401652218991,1772
