,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,0.0,,,,,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,1.0,,0.20202,18,122,15,68,0.12857142857142856,0.18072289156626506,-0.0521514629948365,0.2541714629948365,223
1,,,,,0.0,,,1.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.136126,37,189,37,147,0.16371681415929204,0.20108695652173914,-0.037370142362447095,0.1734961423624471,410
2,,,0.0,,,,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.295775,45,143,38,83,0.2393617021276596,0.3140495867768595,-0.07468788464919993,0.37046288464919996,309
3,,,1.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.155405,36,248,26,113,0.1267605633802817,0.18705035971223022,-0.06028979633194853,0.21569479633194852,423
4,1.0,,,,0.0,,,1.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.347561,30,147,40,104,0.1694915254237288,0.2777777777777778,-0.10828625235404898,0.455847252354049,321
5,,,,,0.0,,,1.0,,,,,1.0,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,0.055046,5,114,3,127,0.04201680672268908,0.023076923076923078,0.018939883645766,0.036106116354234,249
6,,,,,1.0,,,1.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.163265,26,109,14,84,0.1925925925925926,0.14285714285714285,0.049735449735449744,0.11352955026455025,233
7,1.0,,0.0,,,,,0.0,,,,,1.0,,,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,0.0,,0.051948,3,152,2,84,0.01935483870967742,0.023255813953488372,-0.0039009752438109516,0.05584897524381095,241
