,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,1.0,,0.0,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.344086,33,109,29,76,0.2323943661971831,0.2761904761904762,-0.043796109993293114,0.3878821099932931,247
1,1.0,,,,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,0.338235,32,106,16,54,0.2318840579710145,0.22857142857142856,0.0033126293995859313,0.3349223706004141,208
2,,,,,,1.0,,,,,,,1.0,,,0.0,,,,0.0,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.034483,2,117,1,98,0.01680672268907563,0.010101010101010102,0.006705712588065528,0.02777728741193447,218
3,1.0,,,,1.0,,,,,,,,0.0,,0.0,0.0,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,0.240642,50,109,34,81,0.31446540880503143,0.2956521739130435,0.01881323489198794,0.22182876510801205,274
4,1.0,,,,,,,,,,,,1.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,,,,,,,1.0,,0.0,,,,0.057851,2,108,6,102,0.01818181818181818,0.05555555555555555,-0.03737373737373737,0.09522473737373738,218
5,1.0,,,,0.0,,,1.0,,,,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,1.0,,,,,,,,,,,0.373494,17,91,26,64,0.1574074074074074,0.28888888888888886,-0.13148148148148145,0.5049754814814814,198
6,,,0.0,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,0.284974,55,206,50,145,0.210727969348659,0.2564102564102564,-0.04568228706159738,0.3306562870615974,456
7,,,,,,0.0,,,,,,,1.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,,0.044776,6,188,3,155,0.030927835051546393,0.0189873417721519,0.011940493279394494,0.032835506720605506,352
8,1.0,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,1.0,,1.0,,,,0.025316,3,150,2,84,0.0196078431372549,0.023255813953488372,-0.00364797081623347,0.028963970816233472,239
