,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,,,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,0.261364,41,115,33,70,0.26282051282051283,0.32038834951456313,-0.0575678366940503,0.3189318366940503,259
1,1.0,,,,0.0,,,0.0,,,,,0.0,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.268293,40,127,25,66,0.23952095808383234,0.27472527472527475,-0.03520431664144241,0.3034973166414424,258
2,1.0,,,0.0,1.0,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.173333,22,135,23,82,0.14012738853503184,0.21904761904761905,-0.0789202305125872,0.2522532305125872,262
3,1.0,,,,0.0,,,,,,,,1.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,1.0,,,,,,0.04321,2,216,5,159,0.009174311926605505,0.03048780487804878,-0.021313492951443275,0.06452349295144327,382
4,,,,,0.0,,,1.0,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,1.0,,,,0.300885,28,108,36,64,0.20588235294117646,0.36,-0.15411764705882353,0.45500264705882354,236
5,1.0,,,,0.0,,,1.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.253165,39,127,48,110,0.23493975903614459,0.3037974683544304,-0.0688577093182858,0.3220227093182858,324
6,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.191489,23,118,17,88,0.16312056737588654,0.1619047619047619,0.0012158054711246258,0.19027319452887537,246
7,,,,,0.0,,,0.0,,,,,1.0,,,,,,,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.031008,5,125,0,81,0.038461538461538464,0.0,0.038461538461538464,0.007453538461538463,211
8,1.0,,,,0.0,,,1.0,,,,,1.0,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,0.054545,5,121,1,105,0.03968253968253968,0.009433962264150943,0.03024857741838874,0.024296422581611264,232
