,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,1.0,0.315217,81,188,56,116,0.30111524163568776,0.32558139534883723,-0.024466153713149474,0.3396831537131495,441
1,1.0,,,,,0.0,,,,,,,1.0,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,1.0,,,,,,0.07619,4,119,6,104,0.032520325203252036,0.05454545454545454,-0.022025129342202507,0.0982151293422025,233
2,1.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,,,1.0,,,,,,0.221675,23,217,34,138,0.09583333333333334,0.19767441860465115,-0.10184108527131781,0.3235160852713178,412
3,1.0,,,,,,,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,0.333333,46,110,25,72,0.2948717948717949,0.25773195876288657,0.03713983610890831,0.2961931638910917,253
4,1.0,,,,,1.0,,,,,,,1.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,1.0,,,,,,0.010309,3,140,2,80,0.02097902097902098,0.024390243902439025,-0.0034112229234180454,0.013720222923418046,225
5,,,,,,,,1.0,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,0.339869,50,124,42,87,0.28735632183908044,0.32558139534883723,-0.03822507350975679,0.37809407350975677,303
6,,,,,,1.0,,,,,,,1.0,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,,0.018868,5,119,2,78,0.04032258064516129,0.025,0.015322580645161288,0.0035454193548387115,204
7,,,,,,0.0,,,,,,,1.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,0.040404,7,190,3,140,0.03553299492385787,0.02097902097902098,0.01455397394483689,0.025850026055163112,340
