,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.0,,1.0,,0.0,,,,,,0.165414,31,170,28,109,0.15422885572139303,0.20437956204379562,-0.050150706322402594,0.2155647063224026,338
1,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,1.0,1.0,,0.0,,,0.149425,8,139,8,82,0.05442176870748299,0.08888888888888889,-0.0344671201814059,0.1838921201814059,237
2,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.217822,42,144,30,88,0.22580645161290322,0.2542372881355932,-0.02843083652268999,0.24625283652268998,304
3,1.0,,,,,,,1.0,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.202247,17,85,31,80,0.16666666666666666,0.27927927927927926,-0.1126126126126126,0.31485961261261264,213
4,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,0.101604,15,192,20,128,0.07246376811594203,0.13513513513513514,-0.06267136701919311,0.1642753670191931,355
5,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.110169,12,139,10,92,0.07947019867549669,0.09803921568627451,-0.018569017010777816,0.1287380170107778,253
6,1.0,,,,,,,1.0,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.261538,30,108,22,85,0.21739130434782608,0.205607476635514,0.011783827712312067,0.24975417228768793,245
7,1.0,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,0.0,,,1.0,,,0.212121,14,98,24,68,0.125,0.2608695652173913,-0.1358695652173913,0.3479905652173913,204
8,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,0.187192,23,120,24,95,0.16083916083916083,0.20168067226890757,-0.040841511429746735,0.22803351142974673,262
