,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,1.0,0.260274,49,150,45,118,0.24623115577889448,0.27607361963190186,-0.029842463853007373,0.2901164638530074,362
1,1.0,,,,,1.0,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.298701,34,132,32,56,0.20481927710843373,0.36363636363636365,-0.15881708652792992,0.4575180865279299,254
2,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,0.067308,3,222,3,138,0.013333333333333334,0.02127659574468085,-0.007943262411347516,0.07525126241134752,366
3,1.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,0.320896,49,168,24,100,0.22580645161290322,0.1935483870967742,0.03225806451612903,0.28863793548387096,341
4,1.0,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.294416,57,194,59,123,0.22709163346613545,0.3241758241758242,-0.09708419070968874,0.3915001907096888,433
5,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,0.0,,0.0,,,1.0,,,,,0.0,,,,,,0.020202,2,98,1,82,0.02,0.012048192771084338,0.007951807228915662,0.012250192771084339,183
6,1.0,,,,,,,,,,,,1.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,,,,,,,1.0,,0.0,,,,0.044248,2,127,8,108,0.015503875968992248,0.06896551724137931,-0.05346164127238706,0.09770964127238707,245
7,1.0,,,,,,,,,,,,1.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,1.0,,1.0,,,,0.021127,3,134,3,87,0.021897810218978103,0.03333333333333333,-0.01143552311435523,0.03256252311435523,227
