,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,1.0,0.232704,39,128,32,75,0.23353293413173654,0.29906542056074764,-0.0655324864290111,0.2982364864290111,274
1,,,,,0.0,,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,1.0,,,,,,,1.0,,,,0.310345,25,111,15,37,0.18382352941176472,0.28846153846153844,-0.10463800904977372,0.4149830090497737,188
2,,,,,1.0,,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.271605,51,133,33,91,0.27717391304347827,0.2661290322580645,0.011044880785413769,0.2605601192145862,308
3,,,,,,,,,,,,,1.0,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,1.0,,,0.057325,8,174,4,111,0.04395604395604396,0.034782608695652174,0.009173435260391785,0.048151564739608216,297
4,1.0,,,,,,,,,,,,1.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,,,,,,,1.0,,0.0,,,,0.086538,1,126,4,121,0.007874015748031496,0.032,-0.024125984251968505,0.11066398425196851,252
5,1.0,,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,1.0,,,,0.322581,46,137,31,74,0.25136612021857924,0.29523809523809524,-0.04387197501951601,0.366452975019516,288
6,1.0,,,,,,,,,,,,1.0,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,1.0,,1.0,,,,0.015152,4,143,3,80,0.027210884353741496,0.03614457831325301,-0.008933693959511515,0.024085693959511517,230
7,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,0.0,,,0.0,0.303226,41,133,42,99,0.23563218390804597,0.2978723404255319,-0.062240156517485934,0.36546615651748593,315
8,1.0,,,,,,,,,,,,1.0,,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,0.0,,,0.0125,2,140,1,115,0.014084507042253521,0.008620689655172414,0.005463817387081108,0.007036182612918893,258
