,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,,0.0,,,,0.0,,,0.0,1.0,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,0.157895,27,131,21,75,0.17088607594936708,0.21875,-0.04786392405063292,0.20575892405063292,254
1,1.0,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,1.0,,,,,,0.196581,31,165,29,96,0.15816326530612246,0.232,-0.07383673469387755,0.27041773469387753,321
2,,,,,0.0,,,1.0,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,0.364486,19,75,20,65,0.20212765957446807,0.23529411764705882,-0.03316645807259075,0.39765245807259075,179
3,,,,,,,,0.0,,,,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.325758,68,171,39,84,0.28451882845188287,0.3170731707317073,-0.032554342279824455,0.35831234227982445,362
4,,,,,,,,1.0,,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,1.0,,,,,0.354839,29,70,34,71,0.29292929292929293,0.3238095238095238,-0.030880230880230897,0.3857192308802309,204
5,,,,,,,,1.0,,,,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.202532,19,120,22,101,0.1366906474820144,0.17886178861788618,-0.04217114113587178,0.24470314113587177,262
6,,,,,,,,,,,,0.0,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.032934,19,459,6,344,0.0397489539748954,0.017142857142857144,0.022606096832038253,0.010327903167961745,828
