,pldel,birattnd,mager8,ormoth,mrace,meduc6,dmar,mplbir,mpre5,adequacy,orfath,frace,gestat10,anemia,cardiac,lung,diabetes,herpes,hydra,hemo,chyper,phyper,eclamp,incervix,pre4000,preterm,renal,rh,uterine,othermr,tobacco,alcohol,cigar6,drink5,nprevistq,dfageq,feduc6,dlivord_min,dtotord_min,mplbir_reg,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
0,1.0,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,,,,0.0,,,1.0,,,0.383178,51,112,21,53,0.3128834355828221,0.28378378378378377,0.02909965179903834,0.3540783482009617,237
1,1.0,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,0.0,,1.0,0.0,,,0.325301,44,91,24,56,0.32592592592592595,0.3,0.025925925925925963,0.29937507407407404,215
2,1.0,,,,,,,,,,,,1.0,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,1.0,,,0.0,,,0.065934,3,144,3,98,0.02040816326530612,0.0297029702970297,-0.00929480703172358,0.07522880703172359,248
3,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,0.349315,39,124,37,79,0.2392638036809816,0.31896551724137934,-0.07970171356039774,0.4290167135603977,279
4,1.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,1.0,,,,,,0.22963,25,214,28,134,0.10460251046025104,0.1728395061728395,-0.06823699571258846,0.29786699571258846,401
5,,,,,,,,1.0,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,1.0,,,0.347107,29,114,34,88,0.20279720279720279,0.2786885245901639,-0.07589132179296113,0.42299832179296115,265
6,1.0,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,1.0,,,1.0,,,0.018349,4,126,6,87,0.03076923076923077,0.06451612903225806,-0.03374689826302729,0.052095898263027296,223
7,,,,,,,,,,,,,1.0,,0.0,,,0.0,,0.0,,,,,,,0.0,,,,,,,,0.0,,,1.0,,,0.055249,7,151,4,111,0.04430379746835443,0.034782608695652174,0.009521188772702256,0.04572781122729774,273
8,1.0,,,,,,,,,,,,1.0,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,0.0,,,0.008065,4,148,1,117,0.02631578947368421,0.00847457627118644,0.01784121320249777,0.009776213202497771,270
