"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",0,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,8,20,60,16,64,0.25,0.2,0.05,-0.0582039911308204,0.10820399113082,160
"2",0,1,0,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,9,104,439,64,498,0.191528545119705,0.113879003558719,0.0776495415609865,0.0316266762404346,0.0460228653205519,1105
"3",0,1,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,12,4,58,6,80,0.0645161290322581,0.0697674418604651,-0.00525131282820705,0.00456389452332658,0.00981520735153363,148
"4",0,1,1,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,13,60,428,24,473,0.122950819672131,0.0482897384305835,0.0746610812415476,0.0742116533303279,0.000449427911219699,985
"5",0,1,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,14,5,56,1,65,0.0819672131147541,0.0151515151515152,0.0668156979632389,0.117647058823529,0.0508313608602905,127
"6",0,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,15,37,255,15,255,0.126712328767123,0.0555555555555556,0.0711567732115677,0.0848103678292357,0.013653594617668,562
"7",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,NA,0,0,NA,NA,17,148,779,74,796,0.159654800431499,0.0850574712643678,0.0745973291671316,0.0579390501612724,0.0166582790058593,1797
"8",1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,20,2,46,7,58,0.0416666666666667,0.107692307692308,-0.066025641025641,0.00232919254658386,0.0683548335722249,113
"9",1,0,1,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,24,18,161,10,160,0.100558659217877,0.0588235294117647,0.0417351298061124,0.0361831255359852,0.00555200427012717,349
"10",1,0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,25,1,22,3,20,0.0434782608695652,0.130434782608696,-0.0869565217391304,0.147058823529412,0.234015345268542,46
"11",1,0,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,26,1,56,1,57,0.0175438596491228,0.0172413793103448,0.000302480338777979,0.157894736842105,0.157592256503327,115
"12",1,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,28,13,50,4,58,0.206349206349206,0.0645161290322581,0.141833077316948,0.0269503546099291,0.114882722707019,125
"13",1,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,30,31,133,24,139,0.189024390243902,0.147239263803681,0.0417851264402214,0.180220017256255,0.138434890816034,327
"14",1,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,31,6,27,5,29,0.181818181818182,0.147058823529412,0.0347593582887701,0.232057416267943,0.197298057979173,67
"15",1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,33,6,26,0,30,0.1875,0,0.1875,0.1,0.0875,62
