"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,9,16,32,5,50,0.333333333333333,0.0909090909090909,0.242424242424242,-0.197932816537468,0.44035705896171,103
"2",0,1,1,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,10,2,25,1,45,0.0740740740740741,0.0217391304347826,0.0523349436392915,-0.013986013986014,0.0663209576253054,73
"3",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,1,12,7,32,2,32,0.179487179487179,0.0588235294117647,0.120663650075415,-0.106578947368421,0.227242597443836,73
"4",NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,1,0,13,6,29,2,39,0.171428571428571,0.0487804878048781,0.122648083623693,0.0714285714285714,0.051219512195122,76
"5",0,1,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,16,17,57,6,64,0.22972972972973,0.0857142857142857,0.144015444015444,-0.104120879120879,0.248136323136323,144
"6",1,NA,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,17,22,60,14,64,0.268292682926829,0.179487179487179,0.0888055034396498,0.0483870967741935,0.0404184066654563,160
"7",NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,NA,NA,18,5,51,6,61,0.0892857142857143,0.0895522388059701,-0.000266524520255856,0.109302325581395,0.109568850101651,123
"8",1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,1,0,NA,NA,23,4,20,4,15,0.166666666666667,0.210526315789474,-0.043859649122807,-0.256521739130435,0.212662090007628,43
"9",1,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,24,3,28,7,26,0.0967741935483871,0.212121212121212,-0.115347018572825,-0.0582120582120582,0.0571349603607668,64
"10",1,0,1,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,26,2,25,0,20,0.0740740740740741,0,0.0740740740740741,-0.0481481481481481,0.122222222222222,47
"11",1,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,27,4,27,4,21,0.129032258064516,0.16,-0.0309677419354839,0.144761904761905,0.175729646697389,56
"12",0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,30,4,21,5,35,0.16,0.125,0.035,-0.0769230769230769,0.111923076923077,65
"13",0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,31,1,22,2,21,0.0434782608695652,0.0869565217391304,-0.0434782608695652,0.157142857142857,0.200621118012422,46
