"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,1,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,1,6,18,97,18,126,0.156521739130435,0.125,0.0315217391304348,-0.0754424778761062,0.106964217006541,259
"2",NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,1,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,7,27,112,8,128,0.194244604316547,0.0588235294117647,0.135421074904782,0.0485485485485485,0.0868725263562335,275
"3",NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,8,37,199,18,224,0.156779661016949,0.0743801652892562,0.082399495727693,0.0578388131515638,0.0245606825761292,478
"4",NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,9,13,37,4,49,0.26,0.0754716981132075,0.184528301886792,0.145945945945946,0.0385823559408465,103
"5",1,0,0,NA,NA,NA,0,1,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,15,28,136,15,163,0.170731707317073,0.0842696629213483,0.0864620443957249,-0.0450035435861091,0.131465587981834,342
"6",1,0,1,NA,NA,NA,0,1,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,16,7,103,5,106,0.0636363636363636,0.045045045045045,0.0185913185913186,0.0646148888172736,0.046023570225955,221
"7",1,0,NA,NA,NA,NA,0,1,0,NA,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,17,40,236,16,273,0.144927536231884,0.055363321799308,0.0895642144325761,0.073207171314741,0.0163570431178351,565
"8",NA,1,NA,NA,NA,NA,0,1,0,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,18,101,546,43,608,0.156105100463679,0.0660522273425499,0.0900528731211286,0.0796614250969249,0.0103914480242037,1298
"9",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,20,1133,4741,678,5268,0.192883895131086,0.114026236125126,0.07885765900596,0.0692850682630114,0.00957259074294865,11820
"10",NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,230,823,163,974,0.218423551756885,0.143359718557608,0.0750638331992774,0.0911451452086262,0.0160813120093488,2190
"11",NA,NA,1,NA,NA,NA,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,23,9,56,9,46,0.138461538461538,0.163636363636364,-0.0251748251748252,0.199715909090909,0.224890734265734,120
"12",NA,NA,1,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,1,0,NA,NA,NA,0,NA,NA,0,1,0,NA,NA,NA,27,13,84,1,105,0.134020618556701,0.00943396226415094,0.12458665629255,-0.00120714630613231,0.125793802598682,203
"13",NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,1,0,0,NA,NA,28,9,110,1,113,0.0756302521008403,0.0087719298245614,0.0668583222762789,0.0588289028957705,0.0080294193805084,233
"14",NA,NA,1,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,29,20,236,10,220,0.078125,0.0434782608695652,0.0346467391304348,0.118604986309266,0.0839582471788317,486
"15",NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,0,32,11,32,4,36,0.255813953488372,0.1,0.155813953488372,-0.0649350649350649,0.220749018423437,83
"16",NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,33,44,215,20,249,0.16988416988417,0.0743494423791822,0.0955347275049877,0.0941424322538004,0.00139229525118732,528
"17",NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1,34,47,198,29,226,0.191836734693878,0.113725490196078,0.0781112444977991,0.141964442879775,0.0638531983819756,500
"18",NA,1,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,37,9,44,4,51,0.169811320754717,0.0727272727272727,0.0970840480274442,-0.045771144278607,0.142855192306051,108
"19",1,0,1,NA,NA,NA,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,38,8,29,6,29,0.216216216216216,0.171428571428571,0.0447876447876448,0.187962962962963,0.143175318175318,72
"20",1,0,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,42,16,115,6,117,0.122137404580153,0.0487804878048781,0.0733569167752746,0.032258064516129,0.0410988522591456,254
"21",1,0,1,NA,NA,0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,43,6,35,5,33,0.146341463414634,0.131578947368421,0.0147625160462131,0.153474903474904,0.13871238742869,79
"22",1,0,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,0,0,1,44,16,63,9,72,0.20253164556962,0.111111111111111,0.0914205344585091,0.141447368421053,0.0500268339625435,160
"23",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,47,36,184,24,203,0.163636363636364,0.105726872246696,0.0579094913896676,0.0953603899147062,0.0374508985250386,447
"24",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,48,59,125,40,168,0.320652173913043,0.192307692307692,0.128344481605351,0.190151407952455,0.0618069263471039,392
"25",NA,1,1,NA,NA,0,0,0,0,NA,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,49,13,27,8,38,0.325,0.173913043478261,0.151086956521739,0.258236434108527,0.107149477586788,86
