"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,NA,5,5,43,8,43,0.104166666666667,0.156862745098039,-0.0526960784313725,-0.175833333333333,0.123137254901961,99
"2",1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,6,3,22,0,38,0.12,0,0.12,0.0669806384092098,0.0530193615907902,63
"3",1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,8,5,53,2,73,0.0862068965517241,0.0266666666666667,0.0595402298850575,-0.0524242424242424,0.1119644723093,133
"4",1,0,NA,NA,NA,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,10,13,130,11,141,0.0909090909090909,0.0723684210526316,0.0185406698564593,-0.0191993464052287,0.0377400162616881,295
"5",1,0,NA,NA,NA,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,12,5,53,8,72,0.0862068965517241,0.1,-0.0137931034482759,-0.0101010101010101,0.00369209334726577,138
"6",1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,13,146,666,76,797,0.179802955665025,0.0870561282932417,0.0927468273717829,0.06951540436457,0.023231423007213,1685
"7",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,0,0,18,18,54,6,57,0.25,0.0952380952380952,0.154761904761905,-0.115384615384615,0.27014652014652,135
"8",1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,1,0,0,20,9,36,7,42,0.2,0.142857142857143,0.0571428571428572,-0.0483333333333333,0.105476190476191,94
"9",1,0,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,1,0,1,0,0,21,9,59,4,54,0.132352941176471,0.0689655172413793,0.0633874239350913,0.148809523809524,0.0854220998744325,126
"10",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,1,0,0,NA,NA,23,187,998,110,1106,0.157805907172996,0.0904605263157895,0.0673453808572063,0.0554888136127304,0.0118565672444759,2401
"11",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,NA,NA,24,29,96,13,87,0.232,0.13,0.102,0.145070104025328,0.0430701040253279,225
"12",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,NA,NA,0,26,15,73,5,79,0.170454545454545,0.0595238095238095,0.110930735930736,0.0670755578755057,0.0438551780552302,172
"13",1,0,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,27,4,34,7,42,0.105263157894737,0.142857142857143,-0.037593984962406,0.272368421052632,0.309962406015038,87
"14",1,0,1,NA,NA,0,0,0,0,0,0,NA,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,32,7,31,2,30,0.184210526315789,0.0625,0.121710526315789,-0.119314436387607,0.241024962703397,70
"15",1,0,1,NA,NA,0,0,0,0,0,0,NA,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,1,0,33,0,27,2,27,0,0.0689655172413793,-0.0689655172413793,0.108148148148148,0.177113665389527,56
"16",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,1,0,NA,0,NA,NA,NA,NA,35,8,47,9,40,0.145454545454545,0.183673469387755,-0.0382189239332097,-0.0547138047138047,0.016494880780595,104
"17",1,0,1,NA,NA,NA,0,0,0,0,1,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,37,12,79,11,104,0.131868131868132,0.0956521739130435,0.0362159579550884,0.0135976408912189,0.0226183170638695,206
"18",1,0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,38,81,632,48,619,0.113604488078541,0.0719640179910045,0.0416404700875369,0.0921275347745936,0.0504870646870567,1380
