"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"1",0,1,0,NA,NA,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,8,5,21,5,29,0.192307692307692,0.147058823529412,0.0452488687782805,-0.220797720797721,0.266046589576001,60
"2",0,1,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,9,29,100,16,122,0.224806201550388,0.115942028985507,0.10886417256488,-0.0166360481730966,0.125500220737977,267
"3",0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,1,10,24,69,23,80,0.258064516129032,0.223300970873786,0.0347635452552458,0.115423901940756,0.08066035668551,196
"4",0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,15,38,122,24,114,0.2375,0.173913043478261,0.0635869565217391,-0.0589542036910458,0.122541160212785,298
"5",0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,1,16,133,461,81,469,0.223905723905724,0.147272727272727,0.0766329966329966,0.0403802032120616,0.036252793420935,1144
"6",0,1,0,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,1,0,18,14,72,6,69,0.162790697674419,0.08,0.0827906976744186,-0.0237707587105178,0.106561456384936,161
"7",0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,0,1,0,20,48,246,37,227,0.163265306122449,0.140151515151515,0.0231137909709338,0.0558722779544898,0.032758486983556,558
"8",0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,1,0,22,60,244,34,257,0.197368421052632,0.116838487972509,0.080529933080123,0.113138179800222,0.032608246720099,595
"9",0,1,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,1,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,1,0,23,4,23,0,17,0.148148148148148,0,0.148148148148148,0.2,0.0518518518518519,44
"10",0,1,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,1,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,1,0,25,11,45,14,54,0.196428571428571,0.205882352941176,-0.00945378151260504,0.0571428571428571,0.0665966386554622,124
"11",0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,27,4,22,5,33,0.153846153846154,0.131578947368421,0.0222672064777328,0.138888888888889,0.116621682411156,64
"12",0,1,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,1,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,1,28,5,19,7,37,0.208333333333333,0.159090909090909,0.0492424242424243,0.246732026143791,0.197489601901367,68
"13",0,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0,29,14,69,12,62,0.168674698795181,0.162162162162162,0.00651253663301854,0.174160206718346,0.167647670085328,157
"14",0,1,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,1,0,31,22,103,7,104,0.176,0.0630630630630631,0.112936936936937,0.0551523947750363,0.0577845421619007,236
"15",0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,33,5,28,6,41,0.151515151515152,0.127659574468085,0.0238555770470664,0.0952380952380952,0.0713825181910288,80
"16",0,1,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,34,22,92,8,80,0.192982456140351,0.0909090909090909,0.10207336523126,0.179258241758242,0.0771848765269818,202
"17",0,1,0,NA,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,37,12,29,6,28,0.292682926829268,0.176470588235294,0.116212338593974,-0.00589225589225589,0.12210459448623,75
"18",0,1,0,NA,NA,NA,0,1,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,NA,NA,0,0,1,39,19,69,10,91,0.215909090909091,0.099009900990099,0.116899189918992,0.0470588235294118,0.0698403663895801,189
"19",0,1,0,NA,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,40,13,85,10,85,0.13265306122449,0.105263157894737,0.027389903329753,0.14064654512027,0.113256641790517,193
"20",0,1,0,NA,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,NA,42,5,26,3,39,0.161290322580645,0.0714285714285714,0.0898617511520737,0.131478450627387,0.0416166994753131,73
"21",0,1,0,NA,NA,NA,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,43,4,22,6,40,0.153846153846154,0.130434782608696,0.0234113712374582,0.29375,0.270338628762542,72
"22",0,1,1,NA,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,1,48,10,40,3,52,0.2,0.0545454545454545,0.145454545454545,-0.0552394499762921,0.200693995430838,105
"23",0,1,1,NA,NA,0,0,1,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,49,7,67,2,86,0.0945945945945946,0.0227272727272727,0.0718673218673219,0.0395114942528736,0.0323558276144483,162
"24",0,1,1,NA,NA,NA,0,1,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,50,9,122,4,136,0.0687022900763359,0.0285714285714286,0.0401308615049073,0.0755639097744361,0.0354330482695288,271
"25",0,1,1,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,17,118,6,111,0.125925925925926,0.0512820512820513,0.0746438746438746,0.021811122530547,0.0528327521133276,252
"26",0,1,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,220,1444,105,1601,0.132211538461538,0.0615474794841735,0.070664058977365,0.0781982410358303,0.00753418205846529,3370
"27",0,1,1,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,55,15,19,6,32,0.441176470588235,0.157894736842105,0.28328173374613,0.0174940898345154,0.265787643911615,72
"28",0,1,1,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56,40,217,21,197,0.155642023346304,0.0963302752293578,0.0593117481169457,0.143193468767799,0.0838817206508538,475
"29",1,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,59,18,87,14,73,0.171428571428571,0.160919540229885,0.0105090311986864,-0.0173611111111111,0.0278701423097975,192
"30",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,60,749,3916,469,4226,0.160557341907824,0.0998935037273695,0.0606638381804547,0.0806860616243943,0.0200222234439396,9360
"31",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,1,64,17,31,14,30,0.354166666666667,0.318181818181818,0.0359848484848485,-0.0470588235294118,0.0830436720142603,92
"32",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,65,95,214,45,241,0.307443365695793,0.157342657342657,0.150100708353136,0.116377901274926,0.0337228070782091,595
"33",1,1,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,66,10,21,8,34,0.32258064516129,0.19047619047619,0.1321044546851,0.247447447447447,0.115342992762348,73
"34",1,1,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68,27,57,14,60,0.321428571428571,0.189189189189189,0.132239382239382,0.0562354312354312,0.076003951003951,158
"35",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,71,75,182,49,205,0.291828793774319,0.192913385826772,0.0989154079475474,0.124817251461988,0.0259018435144409,511
"36",1,1,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,73,9,12,4,13,0.428571428571429,0.235294117647059,0.19327731092437,0.00988142292490118,0.183395887999469,38
"37",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,74,62,168,35,159,0.269565217391304,0.180412371134021,0.0891528462572837,0.239354395604396,0.150201549347112,424
"38",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,75,44,102,25,124,0.301369863013699,0.167785234899329,0.13358462811437,0.283766233766234,0.150181605651864,295
