"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"20",NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,NA,0,NA,41,12,43,5,36,0.218181818181818,0.121951219512195,0.0962305986696231,0.109926168990976,0.0136955703213532,96
"21",NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,42,13,43,6,47,0.232142857142857,0.113207547169811,0.118935309973046,0.247978436657682,0.129043126684636,109
"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,46,412,2162,246,2295,0.16006216006216,0.0968122786304604,0.0632498814316996,0.0715070749806618,0.00825719354896215,5115
"23",NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,47,63,401,26,413,0.135775862068966,0.0592255125284738,0.0765503495404917,0.100187331204358,0.0236369816638666,903
"24",1,0,NA,NA,NA,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,50,10,49,4,47,0.169491525423729,0.0784313725490196,0.0910601528747092,-0.0527777777777778,0.143837930652487,110
"25",1,0,1,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,NA,52,3,34,1,40,0.0810810810810811,0.024390243902439,0.0566908371786421,0.0851063829787234,0.0284155458000813,78
"26",1,0,0,NA,NA,NA,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,NA,53,10,32,6,36,0.238095238095238,0.142857142857143,0.0952380952380952,0.18816067653277,0.0929225812946743,84
"27",0,1,NA,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,54,17,116,14,138,0.12781954887218,0.0921052631578947,0.0357142857142857,0.203088578088578,0.167374292374292,285
"28",1,0,1,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,59,9,23,4,23,0.28125,0.148148148148148,0.133101851851852,-0.268199233716475,0.401301085568327,59
"29",1,0,NA,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,60,84,268,45,298,0.238636363636364,0.131195335276968,0.107441028359396,0.0338185480179438,0.0736224803414519,695
"30",1,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,63,7,52,9,73,0.11864406779661,0.109756097560976,0.00888797023563456,-0.0723306544202066,0.0812186246558412,141
"31",1,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,NA,0,1,0,NA,NA,NA,64,11,66,7,65,0.142857142857143,0.0972222222222222,0.0456349206349206,0.0528930450029223,0.00725812436800165,149
"32",1,0,NA,NA,NA,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,66,32,205,28,223,0.135021097046413,0.111553784860558,0.0234673121858557,0.016313144220121,0.00715416796573476,488
"33",1,0,NA,NA,NA,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,69,6,41,3,39,0.127659574468085,0.0714285714285714,0.0562310030395137,-0.0215116279069767,0.0777426309464904,89
"34",1,0,NA,NA,NA,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,NA,NA,0,72,17,55,4,69,0.236111111111111,0.0547945205479452,0.181316590563166,-0.0497159090909091,0.231032499654075,145
"35",1,0,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,73,16,108,8,101,0.129032258064516,0.073394495412844,0.0556377626516721,0.0614035087719298,0.00576574612025774,233
"36",1,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,0,1,0,0,0,0,0,NA,NA,NA,0,1,0,75,26,219,18,214,0.106122448979592,0.0775862068965517,0.0285362420830401,0.0486947791164659,0.0201585370334258,477
"37",1,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,77,20,134,13,122,0.12987012987013,0.0962962962962963,0.0335738335738336,0.06657824933687,0.0330044157630364,289
"38",1,0,NA,NA,NA,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,1,0,79,6,35,4,20,0.146341463414634,0.166666666666667,-0.0203252032520325,0.0317460317460317,0.0520712349980643,65
"39",1,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0,1,0,81,15,63,11,74,0.192307692307692,0.129411764705882,0.06289592760181,0.142737617135207,0.0798416895333975,163
"40",1,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,NA,NA,0,1,0,0,1,0,82,3,58,3,49,0.0491803278688525,0.0576923076923077,-0.00851197982345524,0.272203389830509,0.280715369653964,113
"41",1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,85,10,22,3,21,0.3125,0.125,0.1875,-0.0977011494252873,0.285201149425287,56
"42",1,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0,1,86,7,31,3,50,0.184210526315789,0.0566037735849057,0.127606752730884,0.0997150997150997,0.0278916530157841,91
"43",1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,87,92,392,53,486,0.190082644628099,0.098330241187384,0.0917524034407151,0.127194910352805,0.03544250691209,1023
"44",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,1,0,0,89,32,98,18,101,0.246153846153846,0.151260504201681,0.0948933419521655,0.0329824561403509,0.0619108858118146,249
"45",1,0,NA,NA,NA,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,NA,NA,92,8,22,6,18,0.266666666666667,0.25,0.0166666666666667,0,0.0166666666666667,54
"46",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,0,NA,NA,93,41,139,22,168,0.227777777777778,0.115789473684211,0.111988304093567,0.159229757946021,0.0472414538524539,370
"47",1,0,NA,NA,NA,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,NA,NA,94,4,26,4,23,0.133333333333333,0.148148148148148,-0.0148148148148148,0.323376623376623,0.338191438191438,57
"48",0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,297,1506,181,1605,0.164725457570715,0.101343784994401,0.0633816725763146,0.0783946998984659,0.0150130273221514,3589
"49",0,1,0,NA,NA,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,100,25,80,12,79,0.238095238095238,0.131868131868132,0.106227106227106,0.0430696137161743,0.0631574925109319,196
"50",0,1,1,NA,NA,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,11,92,9,76,0.106796116504854,0.105882352941176,0.000913763563677894,0.235924569257903,0.235010805694225,188
"51",0,1,NA,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,83,370,63,416,0.183222958057395,0.131524008350731,0.0516989497066644,0.135630377440651,0.0839314277339867,932
"52",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,104,49,87,37,109,0.360294117647059,0.253424657534247,0.106869460112812,-0.0140845070422536,0.120953967155066,282
"53",1,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,107,20,52,9,53,0.277777777777778,0.145161290322581,0.132616487455197,0.0571654373024236,0.0754510501527735,134
"54",1,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,109,24,56,13,54,0.3,0.194029850746269,0.105970149253731,0.0607210626185958,0.0452490866351355,147
"55",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,110,167,371,84,447,0.310408921933086,0.15819209039548,0.152216831537605,0.168168112957788,0.0159512814201826,1069
"56",1,1,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,112,8,22,3,27,0.266666666666667,0.1,0.166666666666667,0.0909090909090909,0.0757575757575757,60
"57",1,1,NA,NA,NA,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,113,32,67,29,96,0.323232323232323,0.232,0.0912323232323232,0.324743347999162,0.233511024766839,224
