"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",1311,766,545,-0.0850552135482789,NA,NA,NA,NA,NA,1311,182,640,140,397,-0.0392964427951991,0.0457587707530799,1359
"142","1121111",407,242,165,-0.00192837465564738,NA,NA,NA,NA,NA,407,7,219,4,159,0.00643357402682013,0.00836194868246751,389
"155","1121112",21,10,11,-0.181818181818182,NA,NA,NA,NA,NA,21,0,14,0,11,0,0.181818181818182,25
"158","112112",365,204,161,0.0428084277189137,NA,NA,NA,NA,NA,365,9,205,7,145,-0.00399655681259223,0.0468049845315059,366
"182","112121",207,118,89,-0.0252332888973529,NA,NA,NA,NA,NA,207,2,105,3,71,-0.0218489517554938,0.00338433714185907,181
"197","112122",12,7,5,-0.4,NA,NA,NA,NA,NA,12,0,4,0,7,0,0.4,11
"198","1122",20,12,8,-0.25,NA,NA,NA,NA,NA,20,0,15,0,17,0,0.25,32
"199","12",67,38,29,0.256805807622505,NA,NA,NA,NA,NA,67,6,22,4,16,0.0142857142857143,0.24252009333679,48
