"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",2260,1337,923,-0.0342028003704871,NA,NA,NA,NA,NA,2260,186,1127,146,793,-0.0138242381623269,0.0203785622081602,2252
"205","1121",49,33,16,0.053030303030303,NA,NA,NA,NA,NA,49,12,26,7,11,-0.0730994152046784,0.126129718234981,56
"210","1122",45,20,25,-0.52,NA,NA,NA,NA,NA,45,5,15,12,12,-0.25,0.27,44
"215","12",57,34,23,0.265984654731458,NA,NA,NA,NA,NA,57,9,23,6,20,0.0504807692307692,0.215503885500689,58
