"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",2318,1337,981,-0.023915120269412,NA,NA,NA,NA,NA,2318,196,1181,146,781,-0.0151588862801503,0.00875623398926167,2304
"211","12",93,48,45,-0.283333333333333,NA,NA,NA,NA,NA,93,21,44,19,22,-0.140337711069418,0.142995622263915,106
