"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",2309,1395,914,-0.00769079943217024,NA,NA,NA,NA,NA,2309,172,1147,161,833,-0.0315700114256426,0.0238792119934723,2313
"211","12",102,53,49,-0.247593376973431,NA,NA,NA,NA,NA,102,18,42,17,20,-0.159459459459459,0.0881339175139714,97
