"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",2313,1371,942,-0.0249620203765906,NA,NA,NA,NA,NA,2313,191,1152,151,815,-0.0140957869113523,0.0108662334652383,2309
"217","12",96,53,43,-0.289600702062308,NA,NA,NA,NA,NA,96,20,40,20,23,-0.131782945736434,0.157817756325874,103
