"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",2353,1349,1004,-0.0423531965540359,NA,NA,NA,NA,NA,2353,212,1200,163,778,-0.0230783356865248,0.0192748608675111,2353
"209","12",57,30,27,0.288888888888889,NA,NA,NA,NA,NA,57,9,27,5,17,0.0227272727272727,0.266161616161616,58
