"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"2","11",2317,1335,982,-0.0125227884696065,NA,NA,NA,NA,NA,2317,184,1195,148,778,-0.0263971920679993,0.0138744035983928,2305
"227","12",94,46,48,-0.260869565217391,NA,NA,NA,NA,NA,94,22,45,19,19,-0.171641791044776,0.0892277741726152,105
