"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",305,149,156,0.0633281707107211,NA,NA,NA,NA,NA,305,41,113,38,120,0.0257274371198422,0.0376007335908789,312
"38","112",906,455,451,-0.154669720523379,NA,NA,NA,NA,NA,906,99,327,133,324,-0.0586340801923136,0.0960356403310655,883
"153","1211",1827,921,906,-0.000755010030847547,NA,NA,NA,NA,NA,1827,341,584,372,556,-0.0322134203168686,0.031458410286021,1853
"372","1212",1599,790,809,0.111293830483015,NA,NA,NA,NA,NA,1599,235,544,202,610,0.0529003332553419,0.0583934972276735,1591
"554","1221",3593,1835,1758,0.00474901811260628,NA,NA,NA,NA,NA,3593,245,1619,209,1531,0.0113228257116077,0.00657380759900143,3604
"808","12221",125,57,68,-0.23297213622291,NA,NA,NA,NA,NA,125,17,56,14,54,0.0269943593875906,0.259966495610501,141
"823","12222",1645,809,836,-0.0106043848806193,NA,NA,NA,NA,NA,1645,46,749,44,777,0.00426845617018669,0.014872841050806,1616
