"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"4","1111",158,80,78,0.134294871794872,NA,NA,NA,NA,NA,158,14,59,8,65,0.0821917808219178,0.052103090972954,146
"23","1112",4357,2192,2165,0.0060977562751808,NA,NA,NA,NA,NA,4357,115,2068,136,2021,-0.0103707347053803,0.0164684909805611,4340
"218","112",1990,964,1026,0.106096268795548,NA,NA,NA,NA,NA,1990,409,617,327,690,0.0771015542790112,0.0289947145165369,2043
"472","121",766,401,365,-0.168605882553889,NA,NA,NA,NA,NA,766,93,273,129,235,-0.100297243739867,0.0683086388140225,730
"577","1221111",72,36,36,-0.666666666666667,NA,NA,NA,NA,NA,72,9,22,20,17,-0.250217959895379,0.416448706771287,68
"586","1221112",33,23,10,-0.00869565217391305,NA,NA,NA,NA,NA,33,3,21,8,13,-0.255952380952381,0.247256728778468,45
"587","122112",231,122,109,-0.17122875620394,NA,NA,NA,NA,NA,231,32,89,29,91,0.0227961432506887,0.194024899454629,241
"618","12212",337,178,159,0.0317645396085083,NA,NA,NA,NA,NA,337,27,126,43,131,-0.0706558485463151,0.102420388154823,327
"659","1222",2056,1024,1032,0.0245351865310077,NA,NA,NA,NA,NA,2056,294,741,317,708,-0.0252103216684341,0.0497455081994418,2060
