"","node","size","n.1","n.0","trt.effect","var","vname","cut","score","score.test","size.test","n11","n12","n21","n22","CATE","bias","N"
"3","111",478,240,238,0.216596638655462,NA,NA,NA,NA,NA,478,163,65,146,117,0.159779200853846,0.0568174378016165,491
"59","1121",2088,1058,1030,-0.025398718960486,NA,NA,NA,NA,NA,2088,215,835,177,860,0.034077237452358,0.059475956412844,2087
"302","112211",75,37,38,0.218349928876245,NA,NA,NA,NA,NA,75,4,28,6,33,-0.0288461538461539,0.247196082722399,71
"309","112212",3413,1732,1681,0.00096067583218501,NA,NA,NA,NA,NA,3413,68,1531,83,1587,-0.00717401969045024,0.00813469552263525,3269
"430","11222",523,269,254,0.158709715188947,NA,NA,NA,NA,NA,523,94,179,46,220,0.171390013495277,0.0126802983063296,539
"500","121",961,481,480,0.0410776160776161,NA,NA,NA,NA,NA,961,159,375,131,383,0.0428889957591921,0.00181137968157599,1048
"612","1221",1367,696,671,-0.137489936104973,NA,NA,NA,NA,NA,1367,208,489,285,451,-0.088806453122076,0.0486834829828968,1433
"772","12221",695,357,338,-0.0930750998624302,NA,NA,NA,NA,NA,695,58,270,86,237,-0.0894246016763574,0.00365049818607285,651
"863","12222",400,214,186,0.10858205205507,NA,NA,NA,NA,NA,400,33,174,35,169,-0.0121483375959079,0.120730389650978,411
